Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Vesper,https://www.crunchbase.com/organization/vesper,"Consumer Electronics, Hardware, Telecommunications","Boston, Massachusetts, United States",Vesper is a designer of advanced acoustic-sensing technology.,"1,403"
Vlocity,https://www.crunchbase.com/organization/vlocity,"Apps, Mobile, SaaS, Software","San Francisco, California, United States","Vlocity Industry Cloud Apps help you deliver the high quality, industry-specific experiences that your customers crave.","1,474"
Viagogo,https://www.crunchbase.com/organization/viagogo,"E-Commerce, Events, Marketplace","San Francisco, California, United States",Viagogo is an online event ticket marketplace for secondary buyers and sellers.,"1,526"
"VeloCloud, Inc.",https://www.crunchbase.com/organization/velocloud,"Cloud Computing, Cloud Infrastructure, Information Services","Mountain View, California, United States",VeloCloud is a cloud networking services company that simplifies branch WAN networking.,"1,542"
Velostrata,https://www.crunchbase.com/organization/velostrata,"Cloud Computing, Cloud Infrastructure, Data Storage, Virtualization","San Jose, California, United States",Cloud workload mobility software that helps organizations move workloads to and from public cloud in minutes.,"1,561"
Vigilant Solutions,https://www.crunchbase.com/organization/vigilant-solutions,"Analytics, Law Enforcement, Public Safety","Livermore, California, United States",Vigilant Solutions originated from the race in the 1990′s to produce advanced imaging systems to support the microchip industry.,"1,593"
VTS,https://www.crunchbase.com/organization/vts,"Commercial Real Estate, Enterprise Software, Real Estate, SaaS","New York, New York, United States","VTS empowers landlords and brokers to better attract, convert and retain their most valuable asset – tenants.","1,613"
Volterra Inc,https://www.crunchbase.com/organization/volterra-inc,"Information Technology, SaaS, Software","Santa Clara, California, United States",Volterra  Edge Computing SaaS Provider,"1,623"
Vuzix,https://www.crunchbase.com/organization/vuzix,"Augmented Reality, Consumer Electronics, Eyewear, Mobile","Rochester, New York, United States","Vuzix is a supplier of video eyewear products in the consumer, commercial, and entertainment markets.","1,640"
Viptela,https://www.crunchbase.com/organization/viptela,"Infrastructure, Network Hardware, Virtualization","San Jose, California, United States",Viptela provides technology for businesses to virtualize their Wide Area Networks.,"1,671"
Veracode,https://www.crunchbase.com/organization/veracode,"Cyber Security, Enterprise Applications, Mobile, Security, Software","Burlington, Massachusetts, United States",Veracode provides cloud-based app intelligence and security verification services to protect critical data across software supply chains,"1,682"
Virta,https://www.crunchbase.com/organization/virta,"Apps, Health Care, Medical","San Francisco, California, United States",Virta delivers a clinically-proven treatment to reverse type 2 diabetes and other chronic metabolic diseases,"1,694"
ViZn Energy Systems,https://www.crunchbase.com/organization/zinc-air,"CleanTech, Energy, Energy Storage, Transportation","Columbia Falls, Montana, United States",ViZn Energy Systems develops sustainable energy storage solutions for transportation and smart grid applications.,"1,709"
Virgin Pulse,https://www.crunchbase.com/organization/virgin-pulse,"Consumer, Health Care, Lifestyle, Medical, Software","Framingham, Massachusetts, United States","Virgin Pulse, part of the famed Virgin Group, is passionate about inspiring and engaging employees to live better every day.","1,726"
VBrick,https://www.crunchbase.com/organization/vbrick-systems,"Collaboration, Enterprise Applications, Enterprise Software, Unified Communications, Video, Video Conferencing, Video on Demand, Video Streaming","Herndon, Virginia, United States",VBrick’s cloud-native platform allows enterprises to stream live and on-demand video on the corporate network to any device.,"1,752"
Vivino,https://www.crunchbase.com/organization/vivino,"Android, Communities, Food and Beverage, Image Recognition, iOS, Marketplace, Mobile, Wine And Spirits","San Francisco, California, United States","Vivino is the world's largest online wine marketplace, powered by a community of 30 million who use Vivino to discover and buy wine. ","1,830"
Voltaiq,https://www.crunchbase.com/organization/voltaiq,"Analytics, Energy, Energy Storage, Information Technology, Predictive Analytics","Brooklyn, New York, United States",Voltaiq develops a software solution that is able to predict the performance of batteries and battery-powered systems.,"1,891"
Veridium,https://www.crunchbase.com/organization/veridium,"Biometrics, Security, Software","Quincy, Massachusetts, United States",Veridium is a leading provider of identity and access management software with a focus on biometrics.,"1,894"
Vergent Bioscience,https://www.crunchbase.com/organization/vergent-bioscience-inc,"Biotechnology, Medical, Medical Device",,Developer of targeted molecular probes for cancer surgery.,"1,904"
Virtuagym,https://www.crunchbase.com/organization/virtuagym,"Enterprise Software, Fitness, Health Care, Nutrition, Personal Health, Software","Amsterdam, Noord-Holland, The Netherlands",An online fitness platform for consumers & professionals in the health industry,"1,976"
Voodoo,https://www.crunchbase.com/organization/voodoo-e334,"Casual Games, Mobile Apps, Online Games","Paris, Ile-de-France, France",Voodoo is a French mobile video game maker.,"1,996"
Vettery,https://www.crunchbase.com/organization/vettery,"Internet, Recruiting, Software","New York, New York, United States",Vettery is the trusted hiring marketplace that connects top talent with growing companies.,"2,003"
Vi,https://www.crunchbase.com/organization/lifebeam,"Biotechnology, Fitness, Health Care","New York, New York, United States",Vi is an AI companion for your body & mind ,"2,006"
Vidyard,https://www.crunchbase.com/organization/vidyard,"Analytics, Big Data, Cloud Computing, E-Commerce, Enterprise Software, Marketing Automation, SaaS, Video","Kitchener, Ontario, Canada",Vidyard is a video marketing platform enabling customers to derive information on viewer-behavior for marketing automation systems and CRM.,"2,073"
Virtusize,https://www.crunchbase.com/organization/virtusize,"Advertising, Apps, E-Commerce, Retail","Stockholm, Stockholms Lan, Sweden",Virtusize is a virtual fitting solution that enables online fashion retailers to illustrate size and fit for consumers.,"2,111"
Verifone,https://www.crunchbase.com/organization/verifone,"Financial Services, Hardware, Payments, RFID","San Jose, California, United States","VeriFone is a California-based company that designs, markets, and services electronic payment solutions.","2,112"
Victor,https://www.crunchbase.com/organization/victor,"Air Transportation, Customer Service, Tourism, Travel","London, England, United Kingdom","Victor is a London, UK-based private jet charter marketplace.","2,169"
Visier,https://www.crunchbase.com/organization/visier,"Analytics, Business Intelligence, Human Resources, SaaS","Vancouver, British Columbia, Canada",Visier is a cloud-based analytics platform enabling HR professionals to answer critical workforce strategy questions.,"2,245"
Volusion,https://www.crunchbase.com/organization/volusion,"E-Commerce, E-Commerce Platforms, Mobile, SaaS","Austin, Texas, United States","Real founders. Real success. Over 180,000 entrepreneurs have trusted Volusion's all-in-one ecommerce software to build better businesses.","2,274"
Visa,https://www.crunchbase.com/organization/visa,"Financial Services, Internet, Payments","San Francisco, California, United States",Visa is an American multinational financial services company that facilitates electronic payment systems throughout the world.,"2,299"
Volkswagen Group,https://www.crunchbase.com/organization/volkswagen-group,"Automotive, Electric Vehicle, Product Design","Wolfsburg, Niedersachsen, Germany","Volkswagen Group is a German multinational automotive company headquartered in Wolfsburg, Lower Saxony, Germany.","2,403"
Vroom,https://www.crunchbase.com/organization/vroom-com,"Automotive, Customer Service, E-Commerce, FinTech","New York, New York, United States",Vroom is an online direct car retailer that makes car-buying and -selling fast and easy.,"2,417"
Vervoe,https://www.crunchbase.com/organization/vervoe,"Recruiting, SaaS, Small and Medium Businesses, Software","Melbourne, Victoria, Australia","An intelligent hiring platform that uncovers hidden talent through real-world tests, tasks and tools designed by leading industry experts.","2,519"
Voluntis,https://www.crunchbase.com/organization/voluntis,"Health Care, ICT, Medical Device, Software","Suresnes, Ile-de-France, France",Voluntis is a healthcare-related software company specialized in patient relationship management.,"2,588"
Venafi,https://www.crunchbase.com/organization/venafi,"Cyber Security, Enterprise Software, Security","Salt Lake City, Utah, United States",Venafi is a cybersecurity company automating security for all keys and certificates.,"2,604"
Virtustream,https://www.crunchbase.com/organization/virtustream,"Cloud Computing, Enterprise Software, IaaS","Bethesda, Maryland, United States","Virtustream provides cloud computing management software and infrastructure as a service to enterprises, governments and service providers.","2,627"
VULCUN,https://www.crunchbase.com/organization/vulcun-2,"eSports, Fantasy Sports, Gaming, Video Games","San Francisco, California, United States",The largest prize pools in Fantasy eSports,"2,763"
Voicera,https://www.crunchbase.com/organization/workfit,"Artificial Intelligence, Collaboration, Virtual Assistant","Menlo Park, California, United States",Voicera is the creator of Eva: Enterprise Voice AI that joins meetings to take notes and identify action items; making them more productive!,"2,789"
Vayyar,https://www.crunchbase.com/organization/vayyar,"3D Technology, Augmented Reality, Mobile, Semiconductor, Virtual Reality","Yehud, HaMerkaz, Israel","Vayyar provides sensors for various applications ranging from breast cancer screening to detecting water leakage, safety monitoring etc.","2,815"
Vineti,https://www.crunchbase.com/organization/vineti,"Cloud Computing, Manufacturing, Software","San Francisco, California, United States",Vineti is a pioneering cell and gene therapy software and analytics company.,"2,836"
Vexata,https://www.crunchbase.com/organization/vexata,"Computer, Flash Storage, Software","San Jose, California, United States",Vexata’s active data infrastructure solutions enable performance at scale for the I/O intensive applications driving digital business.,"2,851"
VSCO,https://www.crunchbase.com/organization/visual-supply-co-vsco,"Internet, Mobile, Photo Editing, Photography, Software","Oakland, California, United States",VSCO® is an art and technology company that empowers creative expression around the world.,"2,899"
Vision Critical,https://www.crunchbase.com/organization/vision-critical,"Business Intelligence, SaaS, Software","Vancouver, British Columbia, Canada","Vision Critical is a customer intelligence software that helps companies build products, launch campaigns, and improve customer experiences.","2,959"
Vedantu,https://www.crunchbase.com/organization/vedantu-innovations,"EdTech, Education, Mobile, Tutoring","Bangalore, Karnataka, India",Vedantu provides personalized LIVE Online Tutoring. Vedantu aims to democratize teaching by creating a marketplace of Teachers,"2,984"
VitalConnect,https://www.crunchbase.com/organization/vital-connect,"Biotechnology, Health Care, Medical Device","San Jose, California, United States",Wearable biosensor technology for wireless hospital and remote patient monitoring,"3,015"
VetSource,https://www.crunchbase.com/organization/vetsource,Pharmaceutical,"Portland, Oregon, United States",VetSource is a pharmaceuticals company providing pet care medication and vaccination services.,"3,046"
VDOO,https://www.crunchbase.com/organization/vdoo,Internet of Things,"Herzliya, Tel Aviv, Israel","A mission-driven company established to change the face of IoT security,","3,087"
Visma,https://www.crunchbase.com/organization/visma,"Computer, CRM, Information Technology, Professional Services, Software","Oslo, Oslo, Norway",Visma provides business software and services for accounting and administration.,"3,095"
Viewpoint,https://www.crunchbase.com/organization/viewpoint,"Construction, Finance, GovTech, Project Management, Software","Portland, Oregon, United States","Viewpoint is a collaborative project management solution company, builds Integrated construction management software.","3,100"
Videology,https://www.crunchbase.com/organization/videologygroup,"Ad Targeting, Advertising, Advertising Platforms, Analytics, Digital Media, Mobile, Video, Video Streaming","Baltimore, Maryland, United States","Videology is an online video advertising platform, enables advertisers, agencies and publishers to connect brands with targeted audiences.","3,107"
Vena Solutions,https://www.crunchbase.com/organization/vena-solutions,"Enterprise Software, Finance, FinTech, SaaS, Software","Toronto, Ontario, Canada","Vena provides intuitive budgeting, planning and forecasting software for medium and large sized companies. ","3,140"
Verrica Pharmaceuticals,https://www.crunchbase.com/organization/verrica-pharmaceuticals,"Health Care, Medical, Pharmaceutical","West Chester, Pennsylvania, United States",Verrica Pharmaceuticals is an innovative clinical-stage medical dermatology company.,"3,162"
Varsity Tutors,https://www.crunchbase.com/organization/varsity-tutors,"E-Commerce, Internet, Mobile, Video Chat","St Louis, Missouri, United States",Varsity Tutors is a live learning platform that connects students and professionals with personalized instruction to achieve any goal.,"3,269"
VarageSale,https://www.crunchbase.com/organization/varagesale,"Consumer, Internet, Marketplace","Toronto, Ontario, Canada",VarageSale is a Toronto-based online marketplace,"3,351"
Vida Health,https://www.crunchbase.com/organization/vida-health,"Health Care, Information Technology, Marketplace","San Francisco, California, United States","Vida provides personalized, on-demand health coaching and programs from experienced health care providers and medical institutions.","3,380"
ViewRay,https://www.crunchbase.com/organization/viewray,"Biotechnology, Health Care, Pharmaceutical","Cleveland, Ohio, United States",ViewRay develops advanced radiation therapy technology for the treatment of cancer.,"3,394"
"Veritone, Inc.",https://www.crunchbase.com/organization/veritone,"Analytics, Artificial Intelligence, Audio, Computer Vision, Facial Recognition, Geospatial, Image Recognition, Machine Learning, Natural Language Processing, Search Engine, Speech Recognition, Video, Visual Search","Costa Mesa, California, United States",Veritone has created a future-proof AI platform that comprehends and transforms multiple forms of data to create actionable intelligence.,"3,433"
VF Corporation,https://www.crunchbase.com/organization/vf-corporation,"Fashion, Shoes, Sports","Bothell, Washington, United States",VF is a global apparel company that designs and manufactures or sources from independent contractors a variety of apparel and footwear.,"3,513"
Vestiaire Collective,https://www.crunchbase.com/organization/vestiairedecopines,"E-Commerce, Fashion, Marketplace","Paris, Ile-de-France, France","Vestiaire Collective is a global marketplace enabling people to buy and sell luxury, pre-owned fashion products.","3,524"
Visible Alpha,https://www.crunchbase.com/organization/visible-alpha,"Analytics, Big Data, Finance, Information Technology, Market Research","New York, New York, United States",Visible Alpha delivers a data and analytics platform with comparable forecast models from the world's leading equity analysts.,"3,540"
Vitals,https://www.crunchbase.com/organization/vitals-com,"Health Care, Internet, Wellness","Lyndhurst, New Jersey, United States",Vitals empowers everyone to shop for their health care like an expert. ,"3,579"
Veem,https://www.crunchbase.com/organization/goveem,"Bitcoin, FinTech, Information Technology, Payments","San Francisco, California, United States",Veem is a next generation payment service provider (PSP) for global commerce. ,"3,595"
Voalte,https://www.crunchbase.com/organization/voalte,"Health Care, iOS, Mobile","Sarasota, Florida, United States",Voalte is a healtlhcare technology company that develops smartphone communication alternatives to help improve care coordination.,"3,608"
Vocus Communications,https://www.crunchbase.com/organization/vocus-communications,"Business Information Systems, Communications Infrastructure, Mobile","Sydney, New South Wales, Australia",Vocus Communications (ASX:VOC) was founded by James Spenceley in March 2008. The company owns and operates a global telecommunications,"3,639"
Versive,https://www.crunchbase.com/organization/versive,"Analytics, Artificial Intelligence, Big Data, Cyber Security, Machine Learning, Predictive Analytics","Seattle, Washington, United States",Versive is the leader is mission-focused adversary detection.,"3,643"
Voyager Labs,https://www.crunchbase.com/organization/voyager-labs,"Analytics, Artificial Intelligence, Developer Platform, Machine Learning, Software","Israel, Asia",Voyager Labs' AI-based technology has the capability to analyze billions of data points in near real-time & reveal deep actionable insights,"3,645"
VenueNext,https://www.crunchbase.com/organization/venuenext,"Consumer, Hospitality, Service Industry","Palo Alto, California, United States",VenueNext is a context-aware application that provides insights into guest behavior and control over its users’ entire ecosystem.,"3,703"
Viome,https://www.crunchbase.com/organization/viome,"Fitness, Health Care, Wellness","Cupertino, California, United States",Discovering predictive biomarkers to eradicate all diseases.,"3,716"
Vuclip,https://www.crunchbase.com/organization/vuclip,"Advertising, Media and Entertainment, Mobile, Video, Video Streaming","Milpitas, California, United States",Vuclip is a video-on-demand service for emerging markets.,"3,735"
Verdigris Technologies,https://www.crunchbase.com/organization/verdigris-technologies,"Big Data, Energy Management, Internet of Things, Software","Moffett Field, California, United States",Verdigris Technologies is a SaaS-based platform that develops artificial intelligence in order to optimize energy consumption.,"3,772"
Verve,https://www.crunchbase.com/organization/streetteam-software,"Events, Marketing, Peer to Peer","London, England, United Kingdom",Verve is the software for building word-of-mouth sales programs.,"3,779"
Velocity,https://www.crunchbase.com/organization/velocity-2,"E-Commerce, FinTech, Hospitality, Loyalty Programs, Mobile","New York, New York, United States",Digital platform connecting users with extraordinary experiences on demand.,"3,823"
VideoAmp,https://www.crunchbase.com/organization/videoamp,"Advertising, Advertising Platforms, Digital Media","Santa Monica, California, United States","VideoAmp is software and data platform for TV and video advertisers, providing automated marketing solutions across all devices.","3,943"
Vungle,https://www.crunchbase.com/organization/vungle,"Developer Tools, Mobile, Mobile Advertising, Video","San Francisco, California, United States",Vungle is the way developers put video ads in their apps.,"3,969"
VICIS,https://www.crunchbase.com/organization/vicis,"E-Commerce, Sporting Goods, Sports","Seattle, Washington, United States",VICIS is developing an improved football helmet.,"3,991"
Vir Biotechnology,https://www.crunchbase.com/organization/vir-biotechnology,Biotechnology,"San Francisco, California, United States",Vir Biotechnology brings together cutting-edge innovations with scientific expertise and management.,"4,052"
Vend,https://www.crunchbase.com/organization/vendhq,"Enterprise Software, Point of Sale, Retail, Retail Technology, SaaS, Software","Auckland, Auckland, New Zealand","Vend is retail POS software, inventory management, ecommerce, and customer loyalty for iPad, Mac, and PC.","4,096"
Verve,https://www.crunchbase.com/organization/verve-mobile,"Advertising, Advertising Platforms, Analytics, Location Based Services, Mobile","New York, New York, United States",Verve is a location-based mobile marketing platform that connects advertisers with consumers to deliver successful business outcomes.,"4,159"
Vemo Education,https://www.crunchbase.com/organization/vemo-education,"Education, Higher Education","Oakton, Virginia, United States",Powering income-based student financing solutions for higher education; taking the complexity out of ISAs,"4,163"
Vipshop,https://www.crunchbase.com/organization/vipshop,"Customer Service, E-Commerce, Retail","Guangzhou, Guangdong, China",Vipshop is a Chinese online discount retailer for brands.,"4,204"
VersionOne,https://www.crunchbase.com/organization/versionone-2,"Enterprise Software, Information Technology, Project Management","Alpharetta, Georgia, United States",VersionOne is a management tool supporting agile software development methodologies.,"4,217"
V5 Systems Inc,https://www.crunchbase.com/organization/v5-systems,"Artificial Intelligence, Communication Hardware, GreenTech, Hardware, Internet of Things, Security, Software Engineering, Solar, Video","Fremont, California, United States",Developer of World’s first Self-Powered Outdoor Security and Computing Platform for the Industrial IoT,"4,225"
Volocopter,https://www.crunchbase.com/organization/volocopter,"Aerospace, Air Transportation, Robotics, Software","Stuttgart, Baden-Wurttemberg, Germany",We at Volocopter are building the world’s first manned fully electric and safe air taxis.,"4,239"
Voicebox Technologies,https://www.crunchbase.com/organization/voicebox-technologies,"Artificial Intelligence, Audio, Automotive, E-Commerce, Internet of Things, Mobile, Natural Language Processing, Smart Home, Software","Bellevue, Washington, United States","Voicebox Technologies is a leader in conversational AI development, giving you everything you need to build secure ASR, NLU, and TTS apps. ","4,342"
Vessel,https://www.crunchbase.com/organization/vessel-2,"Content, Content Creators, Internet, Video","San Francisco, California, United States",Vessel is building a next generation video platform,"4,350"
VersaPay,https://www.crunchbase.com/organization/versapay,"Enterprise Software, Payments, Service Industry","Vancouver, British Columbia, Canada",VersaPay is a payment processing and systems company providing merchant payment services.,"4,395"
Vera,https://www.crunchbase.com/organization/veradocs,"Cyber Security, Enterprise Software, Information Technology, Security","Palo Alto, California, United States",Vera enables businesses to easily secure and track any digital information across all platforms and devices.,"4,405"
Vymo,https://www.crunchbase.com/organization/vymo,"Analytics, Apps, Mobile, SaaS, Sales Automation","Bengaluru, Karnataka, India","Vymo is a mobile-first Personal Sales Assistant. It can predict what a rep should do next and coach him on-the-go to close more, faster.","4,430"
VMware,https://www.crunchbase.com/organization/vmware,"Cloud Infrastructure, Cloud Management, Enterprise Software","Palo Alto, California, United States",VMware is a software company providing cloud and virtualization services.,"4,451"
ViSenze,https://www.crunchbase.com/organization/visenze,"Artificial Intelligence, Image Recognition, Machine Learning, SaaS, Visual Search","Singapore, Central Region, Singapore",ViSenze simplifies the visual web through artificial intelligence.,"4,619"
Varonis Systems,https://www.crunchbase.com/organization/varonis-systems,"Analytics, Big Data, Government, Software","New York, New York, United States","Varonis Systems provides actionable data governance solutions for financial services, healthcare, energy, manufacturing and tech companies.","4,625"
Vast,https://www.crunchbase.com/organization/vast,"Automotive, Classifieds, Real Estate","San Francisco, California, United States","Vast offers decision-making tools that help and support customers in purchasing homes, cars, and vacations.","4,685"
Verrency,https://www.crunchbase.com/organization/verrency,Financial Services,"Melbourne, Victoria, Australia",Verrency is provides an Open-API based 'Innovation-as-a-Service' Platform to Card Issuers.,"4,742"
Voxy,https://www.crunchbase.com/organization/voxy,"EdTech, Education, Language Learning","New York, New York, United States",Voxy is a personalized and adaptive language learning platform.,"4,771"
Visto,https://www.crunchbase.com/organization/collectivemedia,"Advertising, Advertising Platforms, Brand Marketing, Information Technology, Marketing","New York, New York, United States","Visto is a technology company dedicated to bringing transparency, interoperability and accountability to digital advertising.","4,786"
Virsec,https://www.crunchbase.com/organization/virsec-systems-3,"Cloud Security, Computer, Cyber Security, Network Security, Software","San Jose, California, United States",Virsec is a cybersecurity company delivering a radically new approach to protect enterprises from advanced attacks,"4,813"
VentureBeat,https://www.crunchbase.com/organization/venturebeat,"Internet, Mobile, News, Social Media","San Francisco, California, United States",VentureBeat is an online technology news platform that is engaged in technology publication and events business.,"4,865"
Vim,https://www.crunchbase.com/organization/bookmd,Health Care,"San Francisco, California, United States",Vim is a first of its kind marketplace,"4,906"
vArmour,https://www.crunchbase.com/organization/varmour-networks,"Mobile, Network Security, Security, Software","Mountain View, California, United States","vArmour offers data defined perimeter security solutions for mobile, virtual, and cloud platforms.","4,935"
Vets First Choice,https://www.crunchbase.com/organization/vets-first-choice,"Advertising, Animal Feed, E-Commerce, Pharmaceutical, Veterinary","Portland, Maine, United States",Vets First Choice provides veterinary practices with an online pharmacy and home delivery services.,"4,957"
Vector Space,https://www.crunchbase.com/organization/vector-space,"Aerospace, Space Travel","Tucson, Arizona, United States",Vector offers micro satellite launch services.,"4,961"
Veracyte,https://www.crunchbase.com/organization/veracyte,"Biotechnology, Health Care, Health Diagnostics","South San Francisco, California, United States",Veracyte develops molecular diagnostic tests to improve patient outcomes and lower healthcare costs.,"4,974"
Vacayo,https://www.crunchbase.com/organization/vacayo,"Hospitality, Real Estate, Travel","New York, New York, United States","Vacayo leases longterm rentals and transforms them into beautiful, group-friendly vacation rentals.","5,006"
Vicarious Surgical,https://www.crunchbase.com/organization/vicarious-surgical,"Health Care, Medical, Software, Virtual Reality","Cambridge, Massachusetts, United States",Vicarious Surgical develops virtual reality software for minimally invasive surgery procedures,"5,014"
Varjo,https://www.crunchbase.com/organization/varjo,"Software, Virtual Reality, Virtualization","Helsinki, Southern Finland, Finland",Varjo is reinventing computing by merging the digital world with the analog reality around us.,"5,045"
Victorious,https://www.crunchbase.com/organization/victorious-2,"Content Creators, Internet, Software, Video","Santa Monica, California, United States","For entertainers who want to superserve their superfans, Victorious enables, manages and finances a digital superfan club.","5,064"
Vinted,https://www.crunchbase.com/organization/vinted,"Fashion, Internet, Mobile, Social Media","Vilnius, Vilniaus Apskritis, Lithuania",Social pre-loved fashion marketplace,"5,126"
Vampr,https://www.crunchbase.com/organization/vampr,"Mobile, Music, Social Network","Los Angeles, California, United States",Vampr is an app which helps to connect musicians of all genres with like-minded collaborators in any city around the world.,"5,145"
VisIC Technologies,https://www.crunchbase.com/organization/visic-technologies,Semiconductor,"Ness Ziona, HaMerkaz, Israel",VisIC Technologies manufactures high volume and high voltage transistors and switches.,"5,213"
