Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Doctor On Demand,https://www.crunchbase.com/organization/doctor-on-demand,"Health Care, Hospital, Virtualization","San Francisco, California, United States","Doctor On Demand is a mobile app providing fast and easy access to some of the best doctors, psychologists, and other healthcare providers.",906
DataStax,https://www.crunchbase.com/organization/datastax,"Big Data, Database, Enterprise, Enterprise Software, Software","Santa Clara, California, United States",DataStax is the leader in data management for cloud applications.,918
DocAuthority,https://www.crunchbase.com/organization/docauthority,"Information Technology, Internet, Security","Ra'anana, HaMerkaz, Israel","DocAuthority utilizes patented BusinessID AI technology to identify, manage and secure your unstructured data at scale and with ease.",964
Danke Apartment,https://www.crunchbase.com/organization/danke-apartment,Software,"Chaoyang, Liaoning, China",Danke Apartment is a apartment management Company.,982
DuPont,https://www.crunchbase.com/organization/dupont,"Advanced Materials, Agriculture, Innovation Management","Wilmington, Delaware, United States","DuPont offers sustainable solutions for agriculture, electronics, communications, construction, transportation and apparel markets.","1,001"
Darwinbox,https://www.crunchbase.com/organization/darwinbox,"Enterprise Software, SaaS","Hyderabad, Andhra Pradesh, India",Darwinbox is a technology company that provides cloud-based workforce management and analytics solutions for businesses.,"1,026"
Drizly,https://www.crunchbase.com/organization/drizly,"Delivery, Food and Beverage, Wine And Spirits","Boston, Massachusetts, United States","Drizly is the technology company transforming the way alcohol is shopped, sold and shared online.","1,027"
Daraz.pk,https://www.crunchbase.com/organization/daraz-pk,"E-Commerce, Fashion, Shopping","Pakistan, Asia","Daraz is an online store that provides branded products for men and women across clothing, footwear, apparel, jewelry and accessories.","1,093"
Datorama,https://www.crunchbase.com/organization/datorama,"Advertising, Big Data, SaaS, Software","New York, New York, United States",Datorama is the leading marketing intelligence platform ,"1,105"
Dreamlines,https://www.crunchbase.com/organization/dreamlines,"E-Commerce, Leisure, Shipping, Transportation, Travel","Hamburg, Hamburg, Germany",Dreamlines is an online travel company that specializes in selling cruises.,"1,167"
Drift,https://www.crunchbase.com/organization/drift,"Apps, Internet, Marketing Automation, Sales Automation","Boston, Massachusetts, United States","Drift provides a buying experience for potential customers, generate more qualified leads, and dramatically accelerate the sales cycle.","1,271"
Digital Shadows,https://www.crunchbase.com/organization/digital-shadows,"Analytics, Cyber Security, Risk Management","San Francisco, California, United States",Digital Shadows monitors the Internet to identify digital risks to your organization.,"1,324"
DoubleVerify,https://www.crunchbase.com/organization/doubleverify,"Ad Network, Advertising, Digital Media, Publishing","New York, New York, United States","DoubleVerify provides online media verification and campaign effectiveness solutions for marketers, advertisers and digital publishers.","1,342"
Daimler,https://www.crunchbase.com/organization/daimler,"Automotive, Autonomous Vehicles, Financial Services, Manufacturing","Stuttgart, Baden-Wurttemberg, Germany",Daimler is one of the biggest producers of premium cars and the world’s biggest manufacturer of commercial vehicles with a global reach.,"1,376"
Debut,https://www.crunchbase.com/organization/debut,"Apps, Career Planning, Education","London, England, United Kingdom",Debut is the world’s first student and graduate careers app,"1,379"
Demisto,https://www.crunchbase.com/organization/demisto,"Cyber Security, Developer Platform, Internet, Security","Cupertino, California, United States",Collaborative and Automated Security Operations Platform,"1,383"
DigiLens Inc.,https://www.crunchbase.com/organization/digilens,"Augmented Reality, Manufacturing, Nanotechnology, Virtual Reality, Wearables","Sunnyvale, California, United States",DigiLens is a Silicon Valley-based startup revolutionizing AR displays through innovative waveguide optics and proprietary materials.,"1,456"
Drawbridge,https://www.crunchbase.com/organization/drawbridge,"Analytics, Artificial Intelligence, Big Data, Digital Marketing, Identity Management, Machine Learning, Mobile, Personalization, SaaS","San Mateo, California, United States","Drawbridge connects, unifies, and supercharges customer data to create a complete view of the people you do business with.","1,478"
Demandbase,https://www.crunchbase.com/organization/demandbase,"Advertising, Analytics, Marketing, SaaS","San Francisco, California, United States","Demandbase, a targeting and personalization marketing platform for B2B marketers, provides targeted advertising and sales IQ solutions.","1,502"
DOSH,https://www.crunchbase.com/organization/dosh,"Apps, Financial Services, FinTech, Internet","Austin, Texas, United States",DOSH is an app that finds cash for consumers and helps businesses acquire and retain new customers.,"1,586"
Descartes Labs,https://www.crunchbase.com/organization/descartes-labs,"Computer Vision, Developer Platform, Geospatial, Image Recognition, Internet, Machine Learning","Santa Fe, New Mexico, United States",Descartes Labs is building a data refinery for satellite imagery.,"1,633"
Datavant,https://www.crunchbase.com/organization/datavant,"Analytics, Big Data, Biopharma, Biotechnology, Clinical Trials, Data Integration, Health Care","San Francisco, California, United States",Datavant is a San Francisco-based company dedicated to organizing the world's health data.,"1,636"
Daisy Group,https://www.crunchbase.com/organization/daisy-group,"Information Technology, Internet, Telecommunications","Nelson, Lancashire, United Kingdom",Daisy is the complete provider for business telecoms services in the UK.,"1,668"
Dataiku,https://www.crunchbase.com/organization/dataiku,"Analytics, Big Data, Data Integration, Enterprise Software, Machine Learning","New York, New York, United States","Dataiku develops Data Science Studio, the tool that lets data scientists and analysts do machine learning on any (dirty) data.","1,674"
DreamTeam,https://www.crunchbase.com/organization/dreamteam,"eSports, Gaming, Social Network","Santa Monica, California, United States",DreamTeam - Infrastructure platform and payment gateway for Esports and Gaming,"1,677"
DataScience.com,https://www.crunchbase.com/organization/datascience-inc-,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Cloud Data Services, Data Integration, Data Visualization, Internet of Things, Machine Learning","Culver City, California, United States",DataScience.com provides an enterprise data science platform.,"1,706"
DJI,https://www.crunchbase.com/organization/dji,"Aerospace, Consumer Electronics, Drones, Manufacturing, Wireless","Shenzhen, Guangdong, China",DJI Innovations is a Chinese company that produces commercial and recreational unmanned aerial systems.,"1,713"
Desktop Metal,https://www.crunchbase.com/organization/desktop-metal,"3D Printing, 3D Technology, Precious Metals, Robotics","Burlington, Massachusetts, United States",Desktop Metal is reinventing the way design and manufacturing teams print with metal.,"1,805"
Delhivery,https://www.crunchbase.com/organization/delhivery,"E-Commerce, Logistics, Supply Chain Management","Gurgaon, Haryana, India",Delhivery is an E-commerce logistics service company based out of Gurgaon.,"1,896"
Dynatrace,https://www.crunchbase.com/organization/dynatrace-software,"Enterprise Software, Information Technology, Web Hosting","Waltham, Massachusetts, United States","Dynatrace transform how Web and non-Web business-critical applications are monitored, managed, and optimized throughout their lifecycle.","1,909"
Droom Technology Private Limited,https://www.crunchbase.com/organization/droom-technology-private-limited,"Automotive, E-Commerce Platforms, Marketplace","Gurgaon, Haryana, India",Droom is a marketplace for automobiles and automobile services.,"1,929"
Drop,https://www.crunchbase.com/organization/drop-loyalty,"E-Commerce, Loyalty Programs, Mobile Apps, Retail, Social Media Marketing","Toronto, Ontario, Canada","Drop is a mobile app that surfaces offers and rewards based on what members are spending, creating a personalized, seamless experience.","1,932"
dr. consulta,https://www.crunchbase.com/organization/dr-consulta-2,"Health Care, Information Technology, Medical","San Paulo, Sao Paulo, Brazil",dr. consulta provides access to excellent healthcare for all Brazilians through its medical centers.,"1,991"
DeepMap,https://www.crunchbase.com/organization/deepmap,"Autonomous Vehicles, Computer, Software","Palo Alto, California, United States",Our unique service turns your self-driving fleet data into high performance maps,"2,012"
Dianrong,https://www.crunchbase.com/organization/dianrong,"Credit, Finance, Financial Services, FinTech, Internet","Shanghai, Shanghai, China",Dianrong is an online marketplace lending company that uses technology to transform the way China is financed to help enrich people’s lives.,"2,056"
Dremio Corporation,https://www.crunchbase.com/organization/dremio-corporation,"Analytics, Big Data, Software","Mountain View, California, United States","Dremio empowers business users to curate precisely the data they need, from any data source.","2,092"
Douyu TV,https://www.crunchbase.com/organization/douyutv,"Media and Entertainment, Online Games, Video Games","Wuhan, Hubei, China",Douyu TV is an online platform for live videos of people playing games.,"2,098"
Demium Startups,https://www.crunchbase.com/organization/demiumstartups,"Business Development, Finance, Incubators, Information Technology, Marketing","Valencia, Comunidad Valenciana, Spain",Demium Startups is a startup incubator that seeks and connects the best business opportunities with the best entrepreneurial talent,"2,118"
Denali Therapeutics,https://www.crunchbase.com/organization/denali-therapeutics,"Biotechnology, Genetics, Health Diagnostics, Therapeutics","San Francisco, California, United States",Denali Therapeutics is a biotechnology company.,"2,123"
Domino Data Lab,https://www.crunchbase.com/organization/domino-data-lab,"Analytics, Data Mining, Machine Learning, Software","San Francisco, California, United States",Domino Data Lab is an enterprise data science platform that allows data scientists build and run models.,"2,179"
Digital Asset,https://www.crunchbase.com/organization/digital-asset-2,"Finance, Financial Services, FinTech, Risk Management","New York, New York, United States",Reducing Settlement Latency and Counterparty Risk,"2,187"
DFINITY,https://www.crunchbase.com/organization/dfinity-network,"Blockchain, Cloud Computing, Internet","Zug, Zug, Switzerland","Building an open, decentralized blockchain that runs smart contract software with vastly improved performance, capacity, and governance.","2,194"
Do,https://www.crunchbase.com/organization/do,"Internet, Meeting Software, Software","San Francisco, California, United States","Run Productive Meetings, Do Work You Love","2,221"
DNAnexus,https://www.crunchbase.com/organization/dnanexus,"Bioinformatics, Biotechnology, Cloud Computing, Genetics, Medical","Mountain View, California, United States",DNAnexus combines expertise in cloud computing and bioinformatics to create a global network for genomic medicine.,"2,263"
Daily Harvest,https://www.crunchbase.com/organization/daily-harvest,"Food and Beverage, Food Delivery, Organic Food","New York, New York, United States","Daily Harvest delivers superfood eats delivered to your door, frozen and ready to enjoy on your schedule.","2,266"
Dia&Co,https://www.crunchbase.com/organization/dia-co,"E-Commerce, Fashion, Retail, Shopping","New York, New York, United States",Dia&Co sells clothing and accessories to women who wear plus-sized apparel.,"2,301"
Dwolla,https://www.crunchbase.com/organization/dwolla,"Accounting, Banking, Developer APIs, Financial Services, FinTech, Mobile Payments, Payments","Des Moines, Iowa, United States",Dwolla is an enterprise payments solution that connects businesses to the United States banking system. ,"2,306"
Dynamic Yield,https://www.crunchbase.com/organization/dynamic-yield,"Advertising, Collaboration, Enterprise Software, Marketing Automation, Messaging, Personalization, Predictive Analytics, Publishing, Retail Technology","New York, New York, United States","Dynamic Yield provides personalization, recommendations, 1:1 messaging, and yield optimization across web, mobile, and email.","2,343"
DoubleDutch,https://www.crunchbase.com/organization/doubledutch,"Enterprise Software, Event Management, Events, Marketing Automation, Mobile","San Francisco, California, United States",DoubleDutch creates mobile applications designed to capture and surface data from live events and conferences.,"2,348"
DataVisor,https://www.crunchbase.com/organization/datavisor,"Analytics, Big Data, Cyber Security, Fraud Detection, Machine Learning","Mountain View, California, United States",DataVisor is the leading fraud & financial crime detection service utilizing unsupervised machine learning to ID attacks before they happen,"2,362"
Dave.com,https://www.crunchbase.com/organization/dave-com,"Artificial Intelligence, FinTech, Internet","Los Angeles, California, United States",Dave is a US-only app that predicts upcoming expenses and lets users borrow up to $75 to prevent an expensive overdraft fee.,"2,377"
Doximity,https://www.crunchbase.com/organization/doximity,"Health Care, Internet, Mobile Apps, Software","San Francisco, California, United States","Doximity has over one million medical professionals as members, including over 70% of all U.S. doctors and 45% of all NPs and PAs.","2,378"
Dispatch,https://www.crunchbase.com/organization/dispatch-2,"Developer APIs, Enterprise Software, SaaS","Boston, Massachusetts, United States",Dispatch is the operating system that empowers modern service experiences for the world’s largest service brands. ,"2,422"
Drishti,https://www.crunchbase.com/organization/drishti-5269,"Artificial Intelligence, Manufacturing, SaaS","Palo Alto, California, United States",Digitizing human actions to solve a 100-year-old problem in manufacturing,"2,437"
Dynamic Signal,https://www.crunchbase.com/organization/dynamic-signal,"Content, Human Resources, Information Technology, Mobile Apps, SaaS, Social Media Marketing","San Bruno, California, United States",Dynamic Signal is your Employee Communication and Engagement Platform,"2,448"
DigitalGenius,https://www.crunchbase.com/organization/digital-genius-artificial-intelligence,"Artificial Intelligence, Customer Service, Machine Learning, Natural Language Processing, Software","London, England, United Kingdom",DigitalGenius is an AI platform that puts contact centers on autopilot by automating repetitive processes and delighting customers. ,"2,481"
Disruptive Technologies,https://www.crunchbase.com/organization/disruptive-technologies-2,"Information Technology, Internet of Things, Robotics, Semiconductor","Bergen, Hordaland, Norway",Disruptive Technologies is a measurement and data delivery company.,"2,597"
Dig Inn,https://www.crunchbase.com/organization/dig-inn,"Customer Service, Internet, Restaurants","New York, New York, United States",Brandibble is a fully customizable online ordering and website creation platform.,"2,599"
Divvy,https://www.crunchbase.com/organization/divvy-7ad9,"Apps, Financial Services, Payments, Software","Lehi, Utah, United States","Divvy helps businesses manage payments and subscriptions, build strategic budgets, and eliminate expense reports.","2,614"
Datometry,https://www.crunchbase.com/organization/datometry,"Database, Software, Virtualization","San Francisco, California, United States",Datometry Hyper-Q is a database virtualization technology that makes databases interchangeable by translating apps & results in real-time.,"2,623"
Drivy,https://www.crunchbase.com/organization/drivy,"Automotive, Location Based Services, Public Transportation, Real Estate","Paris, Ile-de-France, France",Drivy is the leading car rental marketplace in Europe.,"2,629"
DevOpsGuys,https://www.crunchbase.com/organization/devopsguys-limited,"Web Design, Web Hosting","Cardiff, Cardiff, United Kingdom","DevOpsGuys provides thier clients with web app management services such as knowledge to build, launch, maintain, and optimize applications.","2,682"
Duco,https://www.crunchbase.com/organization/duco,"Big Data, Computer, Outsourcing, SaaS, Software","London, England, United Kingdom",Duco is a data engineering technology company that provides self-service data engineering in the cloud.,"2,709"
Deliv,https://www.crunchbase.com/organization/deliv,"Crowdsourcing, E-Commerce, Internet, Same Day Delivery","Menlo Park, California, United States",Deliv is a crowdsourced same-day delivery service for large national multichannel retailers.,"2,714"
Duetto,https://www.crunchbase.com/organization/duetto-research,"Big Data, Business Intelligence, Cloud Computing, Hospitality, News, Price Comparison, SaaS, Travel","San Francisco, California, United States","Duetto is hospitality's only Revenue Strategy Platform, delivering SaaS applications that help hotels increase conversion and revenue.","2,726"
Datera,https://www.crunchbase.com/organization/datera-2,"Cloud Computing, Data Center, Real Time, Software","Mountain View, California, United States",Datera is an application-driven data infrastructure company.,"2,728"
Digital Trends,https://www.crunchbase.com/organization/digital-trends,"Consumer Electronics, Media and Entertainment, News","Portland, Oregon, United States",Digital Trends is an online publisher focused on the lifestyle aspect of consumer electronics and autos.,"2,758"
Deputy,https://www.crunchbase.com/organization/deputy,"Compliance, Human Resources, Messaging, Mobile Apps, SaaS, Scheduling, Social, Task Management","Surry Hills, New South Wales, Australia","Deputy is the ultimate employee management tool, simplifying scheduling, timesheets, tasks and workplace communication.","2,766"
dataxu,https://www.crunchbase.com/organization/dataxu,"Ad Targeting, Advertising, Analytics, Big Data, Data Visualization, Digital Media","Boston, Massachusetts, United States",dataxu® is a software company that helps marketing professionals use data to improve their advertising.,"2,791"
Dropcam,https://www.crunchbase.com/organization/dropcam,"Consumer Electronics, Hardware, SaaS","San Francisco, California, United States",Dropcam develops a Wi-Fi camera with easy setup and continuous cloud recording.,"2,831"
Digital Insurance Group,https://www.crunchbase.com/organization/digital-insurance-group,Insurance,"Amsterdam, Noord-Holland, The Netherlands",Digital Insurance Group operates as a digital insurance platform.,"2,847"
DAQRI,https://www.crunchbase.com/organization/daqri,"Augmented Reality, Enterprise Software, Hardware, Internet of Things, Wearables","Los Angeles, California, United States",DAQRI is professional-grade AR. We build the AR platform that empowers you solve the most meaningful problems.,"2,868"
Doctor Insta,https://www.crunchbase.com/organization/doctor-insta,"E-Commerce, Health Care, Medical, mHealth","Gurgaon, Haryana, India","Bringing Healthcare to Everyone's fingertaps; India's 1st Video Medicine Company where One can consult Care-Givers anytime, anywhere.","2,916"
Drums Food International,https://www.crunchbase.com/organization/drums-food-international,"FMCG, Food and Beverage, Health Care","Mumbai, Maharashtra, India",Drums Food is a new age FMCG company dedicated to quality product experiences with superior taste. ,"2,958"
DialogTech,https://www.crunchbase.com/organization/ifbyphone,"Analytics, Enterprise Software, Marketing Automation, Software, Telecommunications","Chicago, Illinois, United States",DialogTech provides actionable marketing analytics for businesses that value phone calls,"2,965"
Doctolib,https://www.crunchbase.com/organization/doctolib,"Dental, Digital Media, Health Care, Hospital, Medical","Paris, Ile-de-France, France",Doctolib is an online and mobile booking platform that helps to find and a specialist doctor nearby and make an appointment.,"2,980"
Dome9 Security,https://www.crunchbase.com/organization/dome9-security,"Cloud Computing, Cloud Security, Information Technology, Linux, Network Security, Security","Mountain View, California, United States",Dome9 is a cloud infrastructure security and compliance solution.,"2,987"
Delphix,https://www.crunchbase.com/organization/delphix,"Application Performance Management, Computer, Database, Virtualization","Redwood City, California, United States",Delphix's mission is to free companies from data friction and accelerate innovation.,"2,991"
Diamanti,https://www.crunchbase.com/organization/diamanti,"Data Center, Infrastructure, Software","San Jose, California, United States",Diamanti is a datacenter infrastructure company founded to solve network and storage challenges in Linux containerized environments.,"3,007"
Dealflo,https://www.crunchbase.com/organization/dealflo,"Financial Services, Information Technology, Transaction Processing","London, England, United Kingdom",Dealflo is a specialist provider of end-to-end agreement automation services to the financial sector.,"3,033"
Dock,https://www.crunchbase.com/organization/dock-io,"Blockchain, Internet, Professional Networking",,Providing users data ownership and creating interoperability between networks for apps.  ,"3,056"
Digit,https://www.crunchbase.com/organization/digit-4,"Finance, Financial Services, Payments","San Francisco, California, United States",Digit checks your spending habits and removes a few dollars from your checking account if you can afford it.,"3,059"
Datto,https://www.crunchbase.com/organization/datto,"Cloud Computing, Flash Storage, Homeland Security, Software, Virtualization","Norwalk, Connecticut, United States","Datto offers backup, disaster recovery and business continuity solutions to small to medium-sized businesses (SMBs).","3,061"
Doppler Labs,https://www.crunchbase.com/organization/doppler-labs,"Audio, Consumer Electronics, Wearables","San Francisco, California, United States",Doppler Labs is a wearable technology company creating products that enhance the way you experience your world.,"3,068"
Distrii,https://www.crunchbase.com/organization/distrii,"Commercial, Commercial Real Estate, Coworking, Property Management, Virtual Workforce","Shanghai, Shanghai, China","Distrii is a co-working spaces operator, currently with 16 co-working spaces in Beijing and Shanghai.","3,102"
DeepScale,https://www.crunchbase.com/organization/deepscale,"Automotive, Autonomous Vehicles, Enterprise Software","Mountain View, California, United States",DeepScale is a technology company that develops perceptual systems for semi-autonomous and autonomous vehicles,"3,200"
Drybar,https://www.crunchbase.com/organization/drybar,"E-Commerce, Internet, Retail","Irvine, California, United States",Drybar is a retail chain exclusively for blow-drying hair for a reduced price compared to traditional salons.,"3,234"
DocsApp ,https://www.crunchbase.com/organization/docsapp-chat-with-a-doctor-now,"Fitness, Health Care, Information Technology, Wellness","Bangalore, Karnataka, India",DocsApp provides Instant and Private consultations from top experienced MD qualified Doctors on the mobile in India.,"3,272"
Deako,https://www.crunchbase.com/organization/deako,"Electronics, Internet of Things, Lighting, Smart Building","Seattle, Washington, United States",Deako provides an easily upgradable lighting system.,"3,278"
Drover,https://www.crunchbase.com/organization/drover,"Automotive, Insurance, Marketplace, SaaS","London, England, United Kingdom",Monthly All-In Car Subscriptions ,"3,285"
Datos IO,https://www.crunchbase.com/organization/datos-io,"Big Data, Cloud Computing, Cloud Data Services, Enterprise Software","San Jose, California, United States",Datos IO provides enterprise-class recovery solutions for scale-out databases and cloud databases.,"3,309"
Distil Networks,https://www.crunchbase.com/organization/distil,"Content, Information Technology, Security, Web Hosting","Arlington, Virginia, United States",Distil Networks is the global leader in Bot detection and mitigation focused on stopping automated attacks to make the web more secure.,"3,315"
