Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
HealthTap,https://www.crunchbase.com/organization/healthtap,"Health Care, Internet, Medical","Palo Alto, California, United States","HealthTap helps billions a live happier, healthier, longer life.","1,224"
HighRadius,https://www.crunchbase.com/organization/highradius,"Enterprise Software, SaaS, Software","Houston, Texas, United States","HighRadius is a SaaS provider for Integrated Receivables (Credit, Cash Application, EIPP, Collections, Deductions, and Payments).","1,244"
HoloBuilder,https://www.crunchbase.com/organization/holobuilder,"Commercial Real Estate, Construction, Industrial Engineering, Project Management, SaaS, Smart Building, Software","San Francisco, California, United States",HoloBuilder is the fastest and most insightful solution for construction teams to document construction projects with 360° image technology.,"1,266"
Healthline Media,https://www.crunchbase.com/organization/healthline,"Consumer, Health Care, Information Services, Information Technology, Medical, Search Engine","San Francisco, California, United States","Healthline Media is the 2nd largest and fastest growing consumer health publisher in the world, reaching 85 million people a month. ","1,371"
Heap,https://www.crunchbase.com/organization/heap,"Analytics, Enterprise Software, Internet","San Francisco, California, United States",Heap provides analytics infrastructure to automate away the annoying parts of user analytics.,"1,377"
HireVue,https://www.crunchbase.com/organization/hirevue,"Corporate Training, Human Resources, Recruiting, SaaS, Software, Video","South Jordan, Utah, United States",HireVue is a digital recruiting platform for hiring via predictive analytics and video.,"1,391"
Hilton Worldwide,https://www.crunchbase.com/organization/hilton-worldwide,"Hospitality, Leisure, Resorts","Watford, Hertford, United Kingdom","Hilton Worldwide, a hospitality company, owns luxury and full-service hotels and resorts, extended-stay suites, and focused-service hotels.","1,401"
Honey,https://www.crunchbase.com/organization/honey-science,"Coupons, E-Commerce, Retail, Shopping","Los Angeles, California, United States",Honey is a Los Angeles based consumer software company that automates deal and product discovery.,"1,408"
Heal,https://www.crunchbase.com/organization/heal,"Apps, Health Care, Health Diagnostics, Home Health Care, Personal Health","Century City, California, United States",Heal brings technology innovation to re-humanize the practice of medicine in a way that is fulfilling for doctors and patients alike.,"1,447"
Handy,https://www.crunchbase.com/organization/handybook,"Apps, Home Renovation, Software","Manhattan, New York, United States","Handy, formerly Handybook, is an app through which users can book cleaners, plumbers, handymen, and other household service providers.","1,462"
Helpshift,https://www.crunchbase.com/organization/helpshift-inc,"CRM, Customer Service, Internet, Mobile, SaaS","San Francisco, California, United States",Helpshift is a mobile customer service platform for businesses to integrate mobile applications and communicate with customers.,"1,480"
Hugging Face,https://www.crunchbase.com/organization/hugging-face,"Artificial Intelligence, Computer, Software","New York, New York, United States","Hugging Face is a social AI who learns to chit-chat, talks sassy, and trades selfies with users.","1,496"
Humble Bundle,https://www.crunchbase.com/organization/humble-bundle,"Digital Media, EBooks, Non Profit, Video Games","San Francisco, California, United States",Humble Bundle is an online digital distribution platform that contributes part of its sales value to charities.,"1,514"
HotelTonight,https://www.crunchbase.com/organization/hoteltonight,"Hospitality, Mobile, Travel","San Francisco, California, United States",HotelTonight is a mobile hotel booking application that allows users to find and reserve same-day hotel rooms from their smartphones.,"1,543"
Houghton Mifflin Harcourt,https://www.crunchbase.com/organization/houghton-mifflin-harcourt,"Content, EBooks, Education","Boston, Massachusetts, United States","Houghton Mifflin Harcourt is a global learning company specialized in pre-K–12 education content, services, and technology solutions.","1,567"
Hustle,https://www.crunchbase.com/organization/hustle-inc,"CRM, Enterprise Software, Messaging, SaaS, SMS","San Francisco, California, United States",Hustle is a peer-to-peer text messaging platform that enables personal conversations at scale.,"1,582"
Helix,https://www.crunchbase.com/organization/helix,"Big Data, Biotechnology, Genetics, Health Care, Personal Health, Wellness","San Carlos, California, United States",Helix is a health company that focuses on personal genomics and connects people with insights into their own DNA.,"1,611"
Homejoy,https://www.crunchbase.com/organization/homejoy,"Consumer, Hospitality, Internet","San Francisco, California, United States",Homejoy is an online platform connecting professional cleaners with clients for $20 per hour.,"1,630"
Hellobike,https://www.crunchbase.com/organization/hellobike,"Environmental Engineering, Transportation, Travel","Shanghai, Shanghai, China",Hellobike develops smart-sharing bikes for short distance travelers in China.,"1,669"
Health Gorilla,https://www.crunchbase.com/organization/informedika,"Big Data, Health Care, Medical, mHealth","Sunnyvale, California, United States","Health Gorilla is a GDPR/HIPAA-compliant B2B2C Clinical Network interoperability for hospitals, IPAs, ACOs, Service providers and patients.","1,692"
Hive,https://www.crunchbase.com/organization/hive-technology,"Collaboration, Enterprise Software, Internet, SaaS","New York, New York, United States","Hive is a fast-growing teamwork platform used by Starbucks, WeWork, Pinterest and thousands of companies around the world","1,758"
Huya.com,https://www.crunchbase.com/organization/huya-com,"E-Commerce, Online Games, Video Games","Guangzhou, Guangdong, China",Huya.com is China's interactive broadcast platform.,"1,779"
Hipcamp,https://www.crunchbase.com/organization/hipcamp,"Content, Content Discovery, Outdoors","San Francisco, California, United States",Hipcamp partner with private landowners to unlock access to new places for you to camp!,"1,809"
Harry's,https://www.crunchbase.com/organization/harrys,"E-Commerce, Fashion, Lifestyle, Price Comparison","New York, New York, United States","Harry's allows users to buy razors, German engineered blades and shaving creams.","1,817"
Happn,https://www.crunchbase.com/organization/happn,"Apps, Dating, Internet, Mobile","Paris, Ile-de-France, France",Happn is a location-based mobile dating application that enables its users to build connections based on real-time interactions.,"1,833"
Human Longevity,https://www.crunchbase.com/organization/human-longevity,"Biotechnology, Genetics, Health Care, Health Diagnostics","San Diego, California, United States","Human Longevity, Inc. (HLI) ","1,836"
Hailo,https://www.crunchbase.com/organization/hailo-technologies,"Artificial Intelligence, Cloud Infrastructure, Embedded Systems, Hardware, Internet of Things, Machine Learning, Semiconductor, Software","Tel Aviv, Tel Aviv, Israel",Hailo develops a breakthrough specialized deep learning microprocessor to deliver data center performance to edge devices.,"1,860"
Hyperloop Transportation Technologies,https://www.crunchbase.com/organization/hyperloop-transportation-technologies,"Public Transportation, Transportation, Travel","California, United States, North America",Hyperloop Transportation Technologies is a global team that focuses on removing barriers of speed and congestion in travel.,"1,862"
Hooch,https://www.crunchbase.com/organization/hooch,"Big Data, Consumer, Hospitality, Wine And Spirits","New York, New York, United States",Hooch is a subscription-only cocktail app and discovery platform.,"1,881"
Hippo Insurance,https://www.crunchbase.com/organization/hippo-insurance,"Financial Services, FinTech, Insurance","Mountain View, California, United States","Hippo offers intuitive and proactive home insurance by taking a smarter, tech-driven approach.","1,951"
H2O.ai,https://www.crunchbase.com/organization/h2o-2,"Analytics, Artificial Intelligence, Big Data, Cloud Computing, Machine Learning, Software","Mountain View, California, United States",H2O.ai provides an open source machine learning platform that makes it easy to build smart applications.,"1,956"
Housejoy,https://www.crunchbase.com/organization/housejoy,"Beauty, Fitness, Home Services, Internet","Bengaluru, Karnataka, India",Housejoy is a web-based platform that allows individuals to browse and book service providers for their homes.,"1,969"
HealthifyMe,https://www.crunchbase.com/organization/healthifyme,"Apps, Fitness, Health Care, mHealth","Bangalore, Karnataka, India",HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones.,"2,069"
HashiCorp,https://www.crunchbase.com/organization/hashicorp,"Cloud Infrastructure, Cyber Security, Private Cloud","San Francisco, California, United States","HashiCorp enables organizations to provision, secure, and run any infrastructure for any application.","2,110"
HeatGenie,https://www.crunchbase.com/organization/heatgenie,"Energy, Food Processing","Austin, Texas, United States",HeatGenie is a self-heating packaging component for use in food and beverage products.,"2,144"
Herbalife Ltd,https://www.crunchbase.com/organization/herbalife-ltd,"Fitness, Health Care, Nutrition","Los Angeles, California, United States",Herbalife is a global nutrition company that has helped people pursue healthy.,"2,150"
Health IQ,https://www.crunchbase.com/organization/health-iq,"Biotechnology, Health Care, Life Insurance, Pharmaceutical","Mountain View, California, United States",Learn more about your Health IQ with the world's largest health quiz,"2,167"
HouseCanary,https://www.crunchbase.com/organization/housecanary,"Analytics, Big Data, Predictive Analytics, Real Estate","San Francisco, California, United States",HouseCanary is a real estate data and analytics firm.,"2,202"
honestbee,https://www.crunchbase.com/organization/honestbee,"Delivery, E-Commerce, Internet","Singapore, Central Region, Singapore",Honestbee provides online concierge grocery delivery services for customers.,"2,231"
Highspot,https://www.crunchbase.com/organization/highspot-2,"Enterprise Software, Sales Automation, Software","Seattle, Washington, United States",Highspot powers modern businesses with the industry’s highest-rated sales enablement platform that sales reps love. ,"2,251"
Haven,https://www.crunchbase.com/organization/haven,"Logistics, Shipping, Software, Supply Chain Management, Transportation","San Francisco, California, United States",Logistics automation software for commodity producers and their customers,"2,364"
Hortau,https://www.crunchbase.com/organization/hortau,"Agriculture, Internet of Things, Robotics, Wireless","San Luis Obispo, California, United States",Hortau specializes in wireless and web-based irrigation management.,"2,431"
HyreCar,https://www.crunchbase.com/organization/hyrecar,"Automotive, Peer to Peer, Rental, Ride Sharing, Small and Medium Businesses","Los Angeles, California, United States",HyreCar is a peer-to-peer car sharing marketplace that allows anyone to rent their idle cars to Uber and Lyft drivers safely and reliably.,"2,476"
Hireology,https://www.crunchbase.com/organization/hireology,"Analytics, Human Resources, Identity Management, Recruiting, SaaS, Software","Chicago, Illinois, United States",Hireology is a staffing and hiring platform for the franchise and retail-automotive industries.,"2,477"
HopSkipDrive,https://www.crunchbase.com/organization/hopskipdrive,"Child Care, Children, Family, Mobile Apps, Parenting, Ride Sharing, Transportation","Los Angeles, California, United States",HopSkipDrive is the leading ride service for busy families. We get kids where they need to go safely and dependably..,"2,479"
HomeToGo GmbH,https://www.crunchbase.com/organization/hometogo,"Local, Navigation, Search Engine, Travel","Berlin, Berlin, Germany",HomeToGo is the world's leading meta-search engine for vacation rentals.,"2,482"
Host Analytics,https://www.crunchbase.com/organization/host-analytics,"Cloud Computing, Enterprise Software, Finance, SaaS","Redwood City, California, United States","Host Analytics is the leader in cloud-based enterprise performance management (EPM), offering a suite of financial analytic applications.","2,496"
HeartFlow,https://www.crunchbase.com/organization/heartflow,"Biotechnology, Health Diagnostics, Medical","Redwood City, California, United States",HeartFlow is a cardiovascular diagnostics company developing solutions for the non-invasive diagnosis of coronary artery disease.,"2,514"
Housing.com,https://www.crunchbase.com/organization/housing-co-in,"Internet, Online Portals, Real Estate","Mumbai, Maharashtra, India","Housing.com is an Indian online real estate listing portal that simplifies finding, renting, and selling homes in India.","2,628"
HomeLight,https://www.crunchbase.com/organization/homelight,"Intellectual Property, Marketplace, Real Estate","San Francisco, California, United States",HomeLight is the world's leading marketplace for finding real estate professionals. We help sell homes faster and for more money.,"2,647"
Hu-manity.co ,https://www.crunchbase.com/organization/hu-manity-co,"Blockchain, Cryptocurrency, Humanitarian, Information Technology, Legal","Princeton, New Jersey, United States",Hu-manity.co is the world’s first and only organization developing decentralized human rights and corollary sovereign laws on blockchains.,"2,654"
HomeShare,https://www.crunchbase.com/organization/homeshare,"Marketplace, Real Estate, Sharing Economy","San Francisco, California, United States",Thrive Together,"2,723"
Halo Neuroscience,https://www.crunchbase.com/organization/halo-neuroscience,"Consumer Electronics, Health Care, Medical Device, Sports","San Francisco, California, United States",Halo Neuroscience is a neurotech company focused on using electrical neurostimulation to unlock human performance and treat human disease ,"2,724"
Haemonetics,https://www.crunchbase.com/organization/haemonetics,"Biotechnology, Health Care, Medical","Braintree, Massachusetts, United States",Haemonetics Corporation is a provider of blood and plasma supplies and services.,"2,727"
"HOVER, Inc.",https://www.crunchbase.com/organization/hover-3d,"3D Technology, Computer Vision, Enterprise Software, Machine Learning, Mobile","San Francisco, California, United States","HOVER is a 3D technology company that creates fully measured, customizable 3D models of any home.","2,732"
Hopper,https://www.crunchbase.com/organization/hopper,"Apps, Big Data, Predictive Analytics, Travel","Montréal, Quebec, Canada",Hopper is an app that uses big data to predict and analyze airfare.,"2,734"
Hedvig,https://www.crunchbase.com/organization/hedvig,"Cloud Infrastructure, Computer, Data Storage, Software","Santa Clara, California, United States",Hedvig delivers modern storage for any enterprise compute environment running at any scale.,"2,735"
Happay,https://www.crunchbase.com/organization/happay,"Financial Services, FinTech, SaaS, Software","Whitefield, Karnataka, India",HAPPAY is one of the most innovative and game changing startups in the Indian payment industry.,"2,741"
Hewlett Packard Enterprise,https://www.crunchbase.com/organization/hewlett-packard-enterprise,"Enterprise Software, Information Technology, IT Management","California City, California, United States","Hewlett Packard Enterprise is an industry leading technology company that enables customers to go further, faster.","2,749"
HCL Technologies,https://www.crunchbase.com/organization/hcl-technologies,"Aerospace, Consumer Electronics, ICT, IT Management, Media and Entertainment, Outsourcing, Software, Telecommunications","Noida, Uttar Pradesh, India","HCL Technologies is a global IT services company, working with clients in the areas that impact and redefine the core of their businesses.","2,757"
Hyperwallet,https://www.crunchbase.com/organization/hyperwallet-systems,"E-Commerce, Finance, FinTech, Mobile Payments, Payments","San Francisco, California, United States","Hyperwallet provides growing organizations with a frictionless, transparent, and reliable way to send payments almost anywhere in the world.","2,821"
hike,https://www.crunchbase.com/organization/hike,"Apps, Messaging, Mobile","New Delhi, Delhi, India",Hike is a mobile app that enables its users to communicate with each other. ,"2,874"
HCT Group,https://www.crunchbase.com/organization/hct-group,"Communities, Service Industry, Transportation","London, England, United Kingdom","HCT Group is a transport company operating commercial London red bus routes, yellow school bus routes and Park & Ride services.","3,002"
HousingAnywhere,https://www.crunchbase.com/organization/housinganywhere-com,"Marketplace, Mobile Payments, Payments, Real Estate","Rotterdam, Zuid-Holland, The Netherlands",The International Student Housing Platform,"3,017"
Hyper Anna,https://www.crunchbase.com/organization/hyper-anna,"Analytics, Artificial Intelligence, Banking, FinTech, Software","Sydney, New South Wales, Australia",Hyper Anna is an AI powered data analyst - Siri for analytics.,"3,029"
Hostmaker,https://www.crunchbase.com/organization/hostmaker,"Hospitality, Property Management, Travel","London, England, United Kingdom",Technology-driven hospitality management services for vacation rentals.,"3,032"
Holachef,https://www.crunchbase.com/organization/holachef,"Delivery Service, Food Processing","Mumbai, Maharashtra, India",Holachef curates Chefs ranging from Executive Chefs to Amateurs .,"3,050"
HyperScience,https://www.crunchbase.com/organization/hyperscience,"Artificial Intelligence, Big Data, Machine Learning, Predictive Analytics","New York, New York, United States",HyperScience creates AI-centered enterprise solutions for automating work.,"3,071"
Hometeam,https://www.crunchbase.com/organization/hometeam,"Health Care, Wellness","New York, New York, United States",Hometeam provides in-home care to older adults.,"3,108"
Hyakusenrenma,https://www.crunchbase.com/organization/hyakusenrenma,"Consulting, Internet, Vacation Rental","Honcho, Niigata, Japan",An online platform for private room reseravition,"3,207"
HouseCall,https://www.crunchbase.com/organization/housecall,"Apps, Information Technology, Mobile, Smart Home","San Diego, California, United States",HouseCall enables its users to find home service professionals in their locality via a marketplace connected by a mobile app.,"3,244"
H-FARM,https://www.crunchbase.com/organization/h-farm,"B2B, Fashion, Food and Beverage, Internet of Things, Retail, SaaS, Tourism, Travel","Roncade, Veneto, Italy",H-FARM is an innovative platform set up in 2005 to help entrepreneurs launch new initiatives and support the digitalisation of Corporates,"3,251"
HBO,https://www.crunchbase.com/organization/hbo,"Media and Entertainment, TV Production, Video Streaming","New York, New York, United States","HBO is a television company that offers two 24-hour premium TV services, HBO and Cinemax.","3,271"
HoneyBook,https://www.crunchbase.com/organization/honeybook,"Apps, Events, SaaS","San Francisco, California, United States",HoneyBook believes in a world where creative entrepreneurs are able to make a living doing what they love.,"3,288"
Humatics,https://www.crunchbase.com/organization/humatics,"Collaboration, Manufacturing, Robotics","Cambridge, Massachusetts, United States","Humatics is developing microlocation products that will revolutionize how people and machines locate, navigate, and collaborate.","3,424"
Hologic,https://www.crunchbase.com/organization/hologic,"Biotechnology, Health Care, Health Diagnostics, Women's","Bedford, Massachusetts, United States",Hologic engages in the development and supply of medical imaging systems and diagnostic products focused on the healthcare needs of women.,"3,434"
Hubba,https://www.crunchbase.com/organization/hubba,"Brand Marketing, Retail, SaaS","Toronto, Ontario, Canada","The world's richest, most comprehensive data set of product information powering multi-channel commerce.","3,437"
Helpling,https://www.crunchbase.com/organization/helpling,"Apps, Internet, Marketplace","Berlin, Berlin, Germany",Helpling provides on-demand home services outside the U.S.,"3,465"
Higher Logic,https://www.crunchbase.com/organization/higher-logic,"Cloud Computing, Communities, Information Technology, Software","Arlington, Virginia, United States","Private, secure online communities that stimulate conversation and ignite engagement.","3,518"
honeycomb.io,https://www.crunchbase.com/organization/hound,"Analytics, Data Visualization, Database, SaaS","San Francisco, California, United States","Honeycomb is a power tool for complex/distributed systems, microservices and databases. Dive into your data and find unknown-unknowns today.","3,566"
Helium,https://www.crunchbase.com/organization/helium-systems-inc,"Internet of Things, Telecommunications, Wireless","San Francisco, California, United States",See the World Differently.,"3,570"
Highmark Health,https://www.crunchbase.com/organization/highmark,"Health Care, Health Insurance, Insurance, Wellness","Pittsburgh, Pennsylvania, United States",Highmark Health and its subsidiaries and affiliates comprise a diversified health and wellness enterprise based in Pittsburgh.,"3,575"
Huami,https://www.crunchbase.com/organization/huami,"Fitness, Health Care, Internet of Things, Lifestyle, Wearables, Wellness","Beijing, Beijing, China",Huami is the largest wearable device company worldwide with over 50 million units sold today and 17.1% global marketshare. ,"3,576"
Homee,https://www.crunchbase.com/organization/homee-3,Mobile Apps,"Tampa, Florida, United States","Homee turns your phone into a heat-seeking magician scavenging the world for well-priced, qualified home-service technicians and handymen.","3,594"
Hujiang Education Technologies Co. Ltd,https://www.crunchbase.com/organization/hujiang-com,"EdTech, Education, Internet","Shanghai, Shanghai, China",Hujiang EdTech is a Shanghai based online education platform that provides a wide range of educational products and programs.,"3,597"
Havenly,https://www.crunchbase.com/organization/havenly,"Consumer, Home Decor, Interior Design","Denver, Colorado, United States",Havenly is a Denver-based online interior design company and e-commerce platform.,"3,603"
Hedera Hashgraph,https://www.crunchbase.com/organization/hashgraph,"Blockchain, Computer, Network Security","Dallas, Texas, United States",A superior consensus data structure alternative to blockchain.,"3,604"
Habit,https://www.crunchbase.com/organization/habit,"Food and Beverage, Machine Learning, Personalization","Emeryville, California, United States",Data-driven personalized nutrition service,"3,629"
Hoop,https://www.crunchbase.com/organization/hoop,"Apps, E-Commerce Platforms, Lifestyle, Local, Marketplace","London, England, United Kingdom",Hoop is a platform for kids activities.,"3,671"
Homesnap,https://www.crunchbase.com/organization/homesnap,"Analytics, Apps, Finance, Real Estate","Rockville, Maryland, United States","Homesnap is an online mobile platform that provides real estate services to agents, brokers and consumers.","3,686"
Horizon Robotics,https://www.crunchbase.com/organization/horizon-robotics,"Robotics, Semiconductor, Service Industry","Beijing, Beijing, China",Horizon Robotics,"3,700"
Huddle,https://www.crunchbase.com/organization/huddle,"Collaboration, Document Management, Enterprise Software, Internet, Project Management, Web Development","London, England, United Kingdom",Huddle is an enterprise content collaboration company that builds network for secure cross-organization collaboration in the cloud.,"3,704"
HUUB,https://www.crunchbase.com/organization/huub,"Logistics, Shipping, Supply Chain Management","Maia, Porto, Portugal",HUUB is democratising Supply Chain through Technology by allowing Fashion Brands to manage its physical and data flow in a unified ecosystem,"3,714"
Hipmunk,https://www.crunchbase.com/organization/hipmunk,"Mobile Apps, Online Portals, Travel","San Francisco, California, United States",Hipmunk is an online travel company providing users with hotel deals and flights results via a website and an app.,"3,795"
Hewlett-Packard,https://www.crunchbase.com/organization/hewlett-packard,"Computer, Consumer Electronics, Electronics, Enterprise Software, Hardware, Information Technology, IT Infrastructure, Manufacturing","Palo Alto, California, United States","Hewlett-Packard provides products, technologies, software, solutions, and services to individual consumers and SMBs.","3,802"
Health-Ade,https://www.crunchbase.com/organization/health-ade,"Food and Beverage, Health Care, Medical","Los Angeles, California, United States",Health-Ade kombucha offers a bubbly and delicious probiotic tea,"3,812"
Habito,https://www.crunchbase.com/organization/hey-habito,"Finance, Financial Services, FinTech","London, England, United Kingdom","Habito is the UK's digital mortgage broker, using technology to bring the mortgage-application process into the 21st century.","3,842"
HyperGrid™,https://www.crunchbase.com/organization/hypergrid-9d54,"Cloud Computing, Cloud Infrastructure, Cloud Management, IaaS, PaaS, Private Cloud, SaaS","San Jose, California, United States",HyperGrid offers a software-defined cloud platform that for managing and optimizing your workloads across private and public clouds,"3,850"
HotSchedules,https://www.crunchbase.com/organization/hotschedules,"Apps, Mobile","Alpharetta, Georgia, United States","HotSchedules provides mobile, cloud-based technology for the restaurant, retail and hospitality industries.","3,856"
Huochebang,https://www.crunchbase.com/organization/huochebang,"Internet, Logistics, Transportation","Guizhou, Liaoning, China",Huochebang is an on-demand platform that matches trucks to users in China’s sprawling trucking industry.,"3,864"
Halodoc,https://www.crunchbase.com/organization/halodoc,Health Care,"Jakarta, Jakarta Raya, Indonesia",Simplifying Healthcare,"3,882"
hiyacar,https://www.crunchbase.com/organization/hiyacar,"Automotive, Leisure, Ride Sharing, Tourism, Travel","London, England, United Kingdom","Peer to peer car-sharing platform, allowing members to own their driving experience (without owning the car). Embrace the DrivenEconomy.","3,916"
HYPR,https://www.crunchbase.com/organization/dollarsocial,"Advertising, Internet, Public Relations","New York, New York, United States",HYPR is revolutionizing influencer marketing by providing clients with in depth audience demographics of social influencers.,"3,942"
