Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Cambricon Technologies,https://www.crunchbase.com/organization/cambricon-technologies,"Artificial Intelligence, Information Technology, Software","Beijing, Beijing, China","Cambricon Technologies builds core processor chips for intelligent cloud servers, intelligent terminals, and intelligent robots.",311
Celonis,https://www.crunchbase.com/organization/celonis,"Analytics, Computer Vision, Data Visualization","Munich, Bayern, Germany",Celonis offers the most advanced Process Mining tool for analyzing & visualizing business processes.,327
Counsyl,https://www.crunchbase.com/organization/counsyl,"Biotechnology, Genetics, Health Diagnostics","South San Francisco, California, United States","Counsyl is a health technology company that offers DNA screening for men, women, and their children.",332
Cape Analytics,https://www.crunchbase.com/organization/cape-analytics,"Analytics, Artificial Intelligence, Information Technology, Machine Learning","Mountain View, California, United States",AI-enabled property intelligence,338
Cloudera,https://www.crunchbase.com/organization/cloudera,"Analytics, Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Enterprise Software, Machine Learning, Open Source","Palo Alto, California, United States",Cloudera delivers the modern platform for machine learning and analytics optimized for the cloud.,367
Chowbotics,https://www.crunchbase.com/organization/casabots,"Food and Beverage, Hotel, Restaurants","San Jose, California, United States",Chowbotics uses robots to solve several problems in food service including compromised cleanliness and inefficiency.,376
Coursera,https://www.crunchbase.com/organization/coursera,"EdTech, Education, Enterprise, Internet","Mountain View, California, United States",Coursera is an online education company that serves over 20 million learners from around the world.,392
Chillr,https://www.crunchbase.com/organization/chillr,"Android, Apps, Banking, FinTech, iOS, Mobile, Mobile Payments, Software, Windows Phone","Mumbai, Maharashtra, India",Chillr is a mobile and web application that allows users to send money directly between bank accounts using just the mobile number.,395
Civitas Learning,https://www.crunchbase.com/organization/civitas-learning,"EdTech, Education, Predictive Analytics","Austin, Texas, United States","Making the most of the world's learning data to graduate a million more students per year, by 2025.",406
Cambridge Analytica,https://www.crunchbase.com/organization/cambridge-analytica,"Analytics, Data Mining, Information Technology","London, England, United Kingdom","Cambridge Analytica is a data mining, analysis, and brokerage company.",410
Carousell,https://www.crunchbase.com/organization/carousell,"Classifieds, Consumer, iOS, Marketplace, Mobile, Peer to Peer","Singapore, Central Region, Singapore",Carousell is a Singapore-based consumer-to-consumer marketplace application for iOS and Android.,415
Carvana,https://www.crunchbase.com/organization/carvana,"Automotive, E-Commerce, FinTech, Internet","Phoenix, Arizona, United States","Carvana is an online platform that enables users to trade, finance, buy, and sell used cars.",417
Cedar,https://www.crunchbase.com/organization/cedar-0db2,"Health Care, Information Technology","New York, New York, United States","Cedar provides a smarter way for hospitals, health systems and medical groups to manage the patient payment ecosystem. ",438
Cleartrip,https://www.crunchbase.com/organization/cleartrip,"Adventure Travel, Leisure, Travel","Mumbai, Maharashtra, India",Cleartrip is an online travel platform where travelers can search for and book flights to any destination.,456
Carbon Black,https://www.crunchbase.com/organization/bit9,"Cloud Computing, Homeland Security, Physical Security, Security","Waltham, Massachusetts, United States",Carbon Black makes threats easier to see and faster to stop.,459
CTRL-Labs,https://www.crunchbase.com/organization/ctrl-labs,"Artificial Intelligence, Human Computer Interaction, Machine Learning, Neuroscience","New York, New York, United States","CTRL-Labs dedicates itself to answering the biggest questions in computing, neuroscience, and design so creators can dream.",466
CloudBolt,https://www.crunchbase.com/organization/cloudbolt-software,"Cloud Computing, Cloud Management, Enterprise Software, Information Technology, IT Management, Private Cloud, Software","Rockville, Maryland, United States",CloudBolt unifies private and public cloud into a single enterprise hybrid cloud where end-users can manage and orchestrate IT resources.,471
comet,https://www.crunchbase.com/organization/comet-95df,"Analytics, Internet, Security","Paris, Ile-de-France, France",Comet is a platform created in September 2016 that seamlessly matches the best hard-skill Freelancers to top companies.,476
Charter Communications,https://www.crunchbase.com/organization/charter-communications,"Internet, Telecommunications, Video","Stamford, Connecticut, United States","Charter Communications is an American company offering cable television, high-speed Internet, and telephone services",478
Credit Karma,https://www.crunchbase.com/organization/credit-karma,"Credit, Finance, FinTech, Personal Finance","San Francisco, California, United States",Credit Karma is a personal finance company that's focused on helping everyone make financial progress.,498
Cybereason,https://www.crunchbase.com/organization/cybereason,"Computer, Cyber Security, Enterprise Software, Intrusion Detection, Network Security, Real Time","Boston, Massachusetts, United States",Cybereason's Endpoint Detection and Response platform identifies in real time all the elements of cyber attacks for effective response,540
Compass,https://www.crunchbase.com/organization/compassinc,"Local, Mobile, Real Estate","New York, New York, United States",Compass is a technology-driven real estate platform.,578
Cortexyme,https://www.crunchbase.com/organization/cortexyme,"Biotechnology, Medical, Pharmaceutical","South San Francisco, California, United States",Cortexyme is developing treatments for Alzheimer's and other degenerative disorders.,609
Clarifai,https://www.crunchbase.com/organization/clarifai,"Artificial Intelligence, Computer Vision, Developer APIs, Enterprise, Image Recognition, Machine Learning, Software, Visual Search","New York, New York, United States",Clarifai provides advanced image recognition systems for customers to detect near-duplicates and visual searches.,621
Capital Float,https://www.crunchbase.com/organization/capital-float,"Financial Services, FinTech, Small and Medium Businesses","Bangalore, Karnataka, India",Capital Float is an online platform that provides working capital finance to SMEs in India.,627
Cube26,https://www.crunchbase.com/organization/cube-26,"Computer Vision, Enterprise Software, Machine Learning","Santa Clara, California, United States","Cube26, formerly PredictGaze, is at the forefront of the User Interface Revolution. Winner of the Mobile Track at MEGA Startup Weekend",630
Concur Technologies,https://www.crunchbase.com/organization/concur-technologies,"Cloud Management, Payments, Software, Tourism, Travel","Redmond, Washington, United States",Concur Technologies provides on-demand employee spend management solutions that enable organizations to control their costs.,638
C3 IoT,https://www.crunchbase.com/organization/c3,"Artificial Intelligence, Big Data, Cloud Computing, Enterprise Applications, Enterprise Software, Machine Learning, PaaS, Predictive Analytics, SaaS","Redwood City, California, United States","Enterprise Platform as a Service (PaaS) for AI, predictive analytics, big data, and IoT software applications",642
CircleUp,https://www.crunchbase.com/organization/circleup,"Finance, Funding Platform, Venture Capital","San Francisco, California, United States","CircleUp is an investment marketplace for innovative, early-stage consumer product and retail businesses.",645
cheddar,https://www.crunchbase.com/organization/cheddar-tv,"Media and Entertainment, Video, Video Streaming","New York, New York, United States","Cheddar is a live and on demand video news network focused on covering the most innovative products, technologies, and services.",647
Cornerstone OnDemand,https://www.crunchbase.com/organization/cornerstone-ondemand,"E-Learning, Enterprise Software, SaaS, Social Network","Santa Monica, California, United States",Cornerstone OnDemand provides cloud-based talent management software solutions.,650
CashShield,https://www.crunchbase.com/organization/cashshield,"Fraud Detection, Payments, Security","Singapore, Central Region, Singapore",CashShield is an enterprise risk management company that helps companies manage their risks from fraudulent payments and hostile accounts.,669
Coya,https://www.crunchbase.com/organization/coya,"Insurance, Internet","Berlin, Berlin, Germany","Coya offers scalable protection at the point of need with an AI risk guardian and simple, transparent, and personalized insurance cover.",673
Canva,https://www.crunchbase.com/organization/canva,"Graphic Design, Photo Editing, Web Apps, Web Design","Sydney, New South Wales, Australia","Canva facilitates graphic design by providing a drag-and-drop design tool and a library of stock photographs, graphic elements, and fonts.",675
Carpetright,https://www.crunchbase.com/organization/carpetright,"Customer Service, Home Decor, Manufacturing, Retail","Purfleet, Essex, United Kingdom",Carpetright is a UK-based manufacturer and retailer of floor coverings.,706
Chegg,https://www.crunchbase.com/organization/chegg,"E-Commerce, Education, Higher Education, Textbook","Santa Clara, California, United States",Chegg is an online textbook rental company offering services to universities and community colleges in the U.S.,720
Collibra,https://www.crunchbase.com/organization/collibra,"Enterprise Software, Infrastructure, SaaS","Manhattan, New York, United States",Collibra automates data management processes by providing business-focused applications where collaboration and ease-of-use come first.,722
Conversica,https://www.crunchbase.com/organization/conversica,"Artificial Intelligence, Enterprise Software, Machine Learning, Marketing Automation, Natural Language Processing, SaaS, Sales Automation, Software","Foster City, California, United States",Leader in conversational AI for business; the only provider of AI-driven lead engagement software for marketing and sales organizations. ,726
Caroobi,https://www.crunchbase.com/organization/caroobi,"Automotive, Internet, Marketplace","Berlin, Berlin, Germany",Caroobi is an integrated marketplace for automotive aftersales.,752
Cellulant,https://www.crunchbase.com/organization/cellulant,"Financial Services, Payments","Nairobi, Nairobi Area, Kenya",Cellulant is a leading multinational payments company in Africa on a mission to digitize payments for Africa's largest economies.,753
Chehaoduo,https://www.crunchbase.com/organization/guazi-com,"Automotive, E-Commerce, Trading Platform","Beijing, Beijing, China","Chehaoduo is a rapidly growing, leading C2C used car trading platform",757
Clover Health,https://www.crunchbase.com/organization/clover-health,"Health Care, Health Insurance, Hospital","San Francisco, California, United States",Clover Health is a new health insurance company.,760
Citymapper,https://www.crunchbase.com/organization/citymapper-limited,"Apps, Internet, Transportation, Travel","London, England, United Kingdom",Citymapper is a transport app for cities.,761
Cazana,https://www.crunchbase.com/organization/cazana,"Artificial Intelligence, Automotive, Big Data, FinTech, InsurTech, Machine Learning, Predictive Analytics","London, England, United Kingdom","Valuation and risk data to power the next generation of vehicle ownership. Used by car manufacturers, finance companies & insurers globally.",775
CardioFocus,https://www.crunchbase.com/organization/cardiofocus,"Biotechnology, Medical Device, Pharmaceutical","Marlborough, Massachusetts, United States","CardioFocus, a biotechnology company, focuses on the advancement of ablation treatments for cardiac disorders.",781
Club Factory,https://www.crunchbase.com/organization/club-factory,"E-Commerce, Retail, Shopping","Hangzhou, Zhejiang, China",Club Factory is a multinational e-commerce corporation.,783
Costello,https://www.crunchbase.com/organization/navigait,Sales,"Indianapolis, Indiana, United States",Costello is a real-time sales playbook platform that helps sales professionals consistently have great conversations with buyers.,793
Comparably,https://www.crunchbase.com/organization/comparably,"Internet, Recruiting, Web Design","Santa Monica, California, United States","Comparably, a platform that provides culture & compensation data for public and private companies.",806
Carbon,https://www.crunchbase.com/organization/carbon3d,"3D Printing, Industrial Engineering, Manufacturing, Mechanical Engineering, Robotics","Redwood City, California, United States","Carbon works at the intersection of hardware, software, and molecular science to deliver on the promise of 3D manufacturing.",811
CureFit,https://www.crunchbase.com/organization/curefit,"Apps, Fitness, Health Care, Wellness","Bangalore, Karnataka, India","CureFit will be an innovative combination of engagement, coaching and delivery through a combination of online and offline channels.",815
Crate.io,https://www.crunchbase.com/organization/crate-technology,"Analytics, Big Data, Cloud Computing, Database, Internet of Things, Machine Learning, Open Source, Software","San Francisco, California, United States",Crate.io creates an open source SQL database with integrated search for storing and analyzing IoT and machine data in real time.,828
Castle,https://www.crunchbase.com/organization/castle,"Property Management, Real Estate, Real Estate Investment","Detroit, Michigan, United States",Castle manages rental homes for landlords using automation and on-demand labor.,831
Canadian Pacific,https://www.crunchbase.com/organization/canadian-pacific-railway,"Logistics, Transportation","Çan, Canakkale, Turkey","Canadian Pacific is a rail shipping company owning approximately 23,000 kilometres of track all across Canada and into the United States.",836
Comcast,https://www.crunchbase.com/organization/comcast,"Internet, Telecommunications, TV, Video, Web Hosting","Philadelphia, Pennsylvania, United States",Comcast Corporation is a global media and technology company.,856
Carro,https://www.crunchbase.com/organization/carro,"Automotive, Direct Sales, E-Commerce, E-Commerce Platforms, Marketplace","Singapore, Central Region, Singapore",Carro is an online used car marketplace based in Singapore.,895
Current,https://www.crunchbase.com/organization/current-6,"Finance, Financial Services, FinTech","New York, New York, United States",Current is debit card and app for teeangers.,903
CyberInt,https://www.crunchbase.com/organization/cyberint,"Cyber Security, Fraud Detection, Network Security, Security","Petah Tiqva, HaMerkaz, Israel",CyberInt offers managed detection and response for the digital business.,904
Convey,https://www.crunchbase.com/organization/convey,"E-Commerce, Logistics, SaaS, Transportation","Austin, Texas, United States",We leverage unique intelligence to transform customer delivery into a competitive advantage for the world’s largest retailers.,916
ClassDojo,https://www.crunchbase.com/organization/classdojo,"EdTech, Education, Knowledge Management","San Francisco, California, United States","ClassDojo is a school communication platform that makes it easy for teachers, parents, and students to share what’s happening at school.",919
Cushman & Wakefield,https://www.crunchbase.com/organization/cushman-wakefield,"Commercial Real Estate, Industrial, Legal, Real Estate","New York, New York, United States","Cushman & Wakefield is a real estate services firm that offers agency leasing, tenant representation, and investment management services.",932
Criteo,https://www.crunchbase.com/organization/criteo,"Advertising, E-Commerce, Internet, Marketing","Paris, Ile-de-France, France",Criteo is a global technology company that serves personalized online display advertisements to consumers on behalf of e-commerce companies.,933
CognitiveScale,https://www.crunchbase.com/organization/cognitivescale,"Artificial Intelligence, Big Data, Information Services, Information Technology, Machine Learning, Software","Austin, Texas, United States",CognitiveScale provides industry-specific enterprise cognitive cloud software.,954
Coresystems,https://www.crunchbase.com/organization/coresystems,"Cloud Computing, Enterprise Software, Mobile","Windisch, Aargau, Switzerland",Coresystems builds mobile and cloud-based field service management solutions to give customers the ultimate real-time service experience.,977
Chef,https://www.crunchbase.com/organization/chef,"Cloud Computing, Information Technology, Infrastructure, Software","Seattle, Washington, United States",Chef is an automation platform that transforms infrastructure into code.,989
Cato Networks,https://www.crunchbase.com/organization/cato-networks,"Cloud Computing, Mobile, Network Security","Tel Aviv, Tel Aviv, Israel","Cato Networks provides cloud-based and secure global SD-WAN for the distributed, mobile and Cloud-enabled enterprise.",995
Chronicled,https://www.crunchbase.com/organization/chronicled,"Blockchain, Internet, Internet of Things, Supply Chain Management","San Francisco, California, United States","Chronicled is a technology company leveraging blockchain and IoT to power smart, secure supply chain solutions. ","1,008"
Cleveland Clinic,https://www.crunchbase.com/organization/cleveland-clinic,"Health Care, Hospital, Non Profit","Cleveland, Ohio, United States",Cleveland Clinic is a non-profit academic medical center that integrates clinical and hospital care with research and education.,"1,020"
CREXi,https://www.crunchbase.com/organization/crexi,"Commercial Real Estate, Marketplace, Real Estate","Venice, California, United States","CREXi is a commercial real estate marketplace based in Venice, California.","1,022"
Cinnamon,https://www.crunchbase.com/organization/cinnamon,"E-Commerce, Mobile, Photo Sharing, Social Media","Singapore, Central Region, Singapore",Cinnamon is an AI company that focuses on intimate sharing and aims to extend human potential for more productive and creative work.,"1,041"
Canopy,https://www.crunchbase.com/organization/beanstalk-tax,"SaaS, Small and Medium Businesses, Software","Lehi, Utah, United States",Cloud platform to grow your tax practice,"1,052"
CyPhy Works,https://www.crunchbase.com/organization/cyphy-works,"Drones, GovTech, Industrial, Public Safety","Danvers, Massachusetts, United States",CyPhy works develops unmanned air vehicles for search and rescue missions and bridge inspections.,"1,055"
Conga,https://www.crunchbase.com/organization/conga-2,"Cloud Computing, Enterprise Software, Information Technology","Broomfield, Colorado, United States","Conga’s suite of solutions creates more efficient organizations by simplifying and automating data, documents, contracts and reporting.","1,074"
Campaign Monitor,https://www.crunchbase.com/organization/campaign-monitor,"Email Marketing, Product Design, Software","San Francisco, California, United States",Campaign offers a solution that allows websites to attract new subscribers by sending them visually rich email newsletters and reports.,"1,112"
Crinetics Pharmaceuticals,https://www.crunchbase.com/organization/crinetics-pharmaceuticals,"Biotechnology, Pharmaceutical, Therapeutics","San Diego, California, United States",Discovers and develops novel therapeutics targeting peptide hormone receptors for the treatment of endocrine-related diseases and cancers.,"1,122"
Cuebiq,https://www.crunchbase.com/organization/cuebiq,"Big Data, Business Intelligence, Location Based Services, Market Research, Retail Technology","Manhattan, New York, United States",Location intelligence and measurement company,"1,135"
Cambridge Blockchain,https://www.crunchbase.com/organization/cambridge-blockchain,"Blockchain, Cyber Security, Financial Services, Identity Management, Information Technology, Privacy, Software","Massachusetts, United States, North America","Cambridge Blockchain provides digital identity enterprise software for financial institutions.  Based in Cambridge, MA and Paris.","1,144"
Castlight Health,https://www.crunchbase.com/organization/castlight-health,"Health Care, Information Technology, Wellness","San Francisco, California, United States",Castlight Health navigation platform makes it as easy as humanly possible to navigate healthcare & live happier more productive lives.,"1,160"
CreditEase,https://www.crunchbase.com/organization/creditease,"Consulting, Finance, Financial Services, Wealth Management","Beijing, Beijing, China",CreditEase is a business consulting firm that offers wealth management services.,"1,179"
China Unicom,https://www.crunchbase.com/organization/china-unicom,"Internet, Mobile, News, Telecommunications, Wireless","Beijing, Beijing, China",China Unicom is a company that provides broadband communications and information services.,"1,187"
CommonBond,https://www.crunchbase.com/organization/commonbond,"Education, Finance, Financial Services, Internet","New York, New York, United States",CommonBond is an online lending platform that connects borrowers and investors to make education finance better.,"1,189"
Culture Amp,https://www.crunchbase.com/organization/cultureamp,"Analytics, Enterprise Software, Human Resources, SaaS","Melbourne, Victoria, Australia",Culture Amp is an employee analytics platform that specializes in staff surveying and analytics.,"1,191"
Coin,https://www.crunchbase.com/organization/coin,"Consumer Electronics, FinTech, Hardware, Mobile, Payments","San Francisco, California, United States",Coin is a consumer electronics and financial technology company.,"1,196"
Couchbase,https://www.crunchbase.com/organization/couchbase,"Analytics, Big Data, Enterprise Software, Mobile","Mountain View, California, United States","Couchbase is a NoSQL vendor that develops Couchbase Server, an open-source, NoSQL, document-oriented database.","1,203"
Coupa Software,https://www.crunchbase.com/organization/coupa,"Cloud Infrastructure, Enterprise Software, Procurement, SaaS","San Mateo, California, United States",Coupa is the cloud platform for business spend. It offers a fully unified suite of financial applications for business spend management.,"1,208"
Chainalysis,https://www.crunchbase.com/organization/chainalysis,"Bitcoin, Cryptocurrency, Financial Exchanges, FinTech","New York, New York, United States","Chainalysis builds trust in blockchains between people, businesses, and governments.","1,215"
CareSync,https://www.crunchbase.com/organization/caresync,"Health Care, Information Technology, mHealth","Tampa, Florida, United States",CareSync is the leading provider of software and services for chronic disease management.,"1,259"
ChaCha,https://www.crunchbase.com/organization/chacha,"Advertising, Marketing, Search Engine","Carmel, Indiana, United States",ChaCha is a free mobile Q&A service in the U.S. enabling advertisers and marketers to reach and engage their customers in real-time.,"1,285"
CHEQ,https://www.crunchbase.com/organization/cheq,"Advertising, Artificial Intelligence, Cyber Security","Tel Aviv, Tel Aviv, Israel","CHEQ is a cyber-security company with an Autonomous Brand Safety solution, protecting leading brands from digital ad-spend.","1,288"
Chargebee,https://www.crunchbase.com/organization/chargebee,"Billing, Enterprise Software, Payments, SaaS, Subscription Service","Walnut, California, United States",Chargebee is a PCI Level 1 certified subscription and recurring billing system for SaaS and subscription based eCommerce businesses,"1,296"
Currencycloud,https://www.crunchbase.com/organization/the-currency-cloud,"B2B, Compliance, Developer APIs, Enterprise Software, FinTech, Payments, Real Time","London, England, United Kingdom",Currencycloud is a global payment platform that serves businesses by providing technologies that makes payments frictionless.,"1,305"
Culture Trip,https://www.crunchbase.com/organization/culture-trip,"Content, Media and Entertainment, Social Media","London, England, United Kingdom", Culture Trip is a global tech startup that inspires people to explore the world’s culture and creativity.,"1,311"
CIT Group,https://www.crunchbase.com/organization/cit-group,"Finance, Financial Services","Livingston, New Jersey, United States","Founded in 1908, CIT Group provides financing, leasing, and advisory services to its clients and is an American financial holding company.","1,318"
Chai Point,https://www.crunchbase.com/organization/chai-point,"Food and Beverage, Food Processing, Tea","Bangalore, Karnataka, India",Chai Point is a F&B retail brand whose purpose is to serve the working Indian a great glass of Chai.,"1,320"
Crowd Cow,https://www.crunchbase.com/organization/crowd-cow,"Consumer Goods, Food and Beverage, Food Processing","Seattle, Washington, United States",Crowd Cow works with small family farms to let users choose their cow and their cut.,"1,323"
Cleo,https://www.crunchbase.com/organization/cleolabs,"Fitness, Health Care, Women's","San Francisco, California, United States",Cleo’s app pairs intelligent technology with a global network of certified practitioners to care for today's working parents.,"1,325"
CloudNC,https://www.crunchbase.com/organization/cloudnc,"Artificial Intelligence, Industrial, Machine Learning, Manufacturing, Mechanical Engineering","London, England, United Kingdom",CloudNC uses AI and cloud supercomputing to control CNC machines more efficiently than humans can.,"1,331"
CloudHealth Technologies,https://www.crunchbase.com/organization/cloudhealth-technologies,"Analytics, Cloud Data Services, Cloud Management, Information Services, Software","Boston, Massachusetts, United States","CloudHealth Technologies delivers cloud service management for enterprises to effectively optimize cost, usage, performance and security.","1,346"
Collective Health,https://www.crunchbase.com/organization/collectivehealth,"Business Intelligence, Health Care, Information Technology, SaaS","San Francisco, California, United States",Collective Health gives companies a smarter alternative to traditional health insurance.,"1,367"
CipherHealth,https://www.crunchbase.com/organization/cipherhealth,"Analytics, Messaging, Software","New York, New York, United States",CipherHealth develops and implements SaaS based care-coordination solutions to simplify healthcare.,"1,373"
Checkr,https://www.crunchbase.com/organization/checkr,"Developer APIs, Internet, Legal, Software","San Francisco, California, United States",Checkr seeks to automate the process of professional background checks.,"1,404"
CARS24,https://www.crunchbase.com/organization/cars24,"Automotive, E-Commerce, Retail","Gurgaon, Haryana, India","CARS24 makes selling a car an easy, fair and quick experience.","1,407"
Critical Force,https://www.crunchbase.com/organization/critical-force,"Gaming, Mobile Devices, Video Games","Kajaani, Oulu, Finland",Critical Force is a Finnish video game company,"1,425"
Chezhibao,https://www.crunchbase.com/organization/chezhibao,"Automotive, E-Commerce, Online Auctions, Transportation","Nanjing, Jiangsu, China",Used-car online auction platform,"1,450"
CareZone,https://www.crunchbase.com/organization/care-zone,"Health Care, Mobile Apps, Personal Health",,"CareZone makes it easy to manage multiple medications, organize health information, and access health services from your smartphone. ","1,470"
Clarabridge,https://www.crunchbase.com/organization/clarabridge,"Call Center, Customer Service, Enterprise Software, Social Media Management, Text Analytics","Reston, Virginia, United States",Clarabridge helps business win the hearts and minds of their customers with the industry leading Customer Experience Management platform.,"1,471"
Carta,https://www.crunchbase.com/organization/eshares,"Enterprise Software, Finance, FinTech, Internet","Palo Alto, California, United States","Carta is a network of companies, investors, and employees who are connected by ownership.","1,490"
Cabify,https://www.crunchbase.com/organization/cabify,"Internet, Mobile, Ride Sharing, Transportation, Web Apps","Madrid, Madrid, Spain","Cabify is a ride-sharing company that operates in Latin America, Spain, and Portugal.","1,505"
Comma,https://www.crunchbase.com/organization/comma,"Automotive, Education, Electronics, Open Source, Robotics","San Francisco, California, United States",Comma is a self-driving car kit developed by George Hotz.,"1,512"
CounterTack,https://www.crunchbase.com/organization/countertack,"Cloud Security, Cyber Security, Network Security, Security","Waltham, Massachusetts, United States",CounterTack is the exclusive provider of the industry’s one true behavior and memory-based Endpoint Threat Platform for the enterprise.,"1,513"
Coda,https://www.crunchbase.com/organization/coda-add7,"Collaboration, Document Management, Productivity Tools, Software",,Coda creates online documents and the utility of applications into a single new canvas.,"1,515"
CommonSense Robotics,https://www.crunchbase.com/organization/commonsense-robotics,"E-Commerce, Retail, Robotics, Supply Chain Management","Tel Aviv, Tel Aviv, Israel",CommonSense Robotics builds a supply-chain that allows retailers to offer sustainable delivery service to their online customers.,"1,519"
Citizen,https://www.crunchbase.com/organization/citizen-d7ce,"Apps, Internet, Public Safety","New York, New York, United States","The Citizen app empowers people with information to help keep their families, communities, and cities safe. ","1,523"
City Storage Systems,https://www.crunchbase.com/organization/city-storage-systems,"Commercial Real Estate, Industrial, Real Estate","Los Angeles, California, United States",City Storage Systems focuses on re-purposing distressed real estate assets and turning them into spaces suited for new industries.,"1,524"
Care/of,https://www.crunchbase.com/organization/care-of,"Consumer Goods, Health Care, Subscription Service, Wellness",,"Care/of is a healthcare technology company dedicated to simplifying consumer health, starting with a fully personalized vitamin pack.","1,532"
Curai,https://www.crunchbase.com/organization/curai,"Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning","Palo Alto, California, United States",Curai helps patients deliver the right information to doctors to help medical professionals figure out the best diagnosis using AI.,"1,546"
