Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Outdoor Voices,https://www.crunchbase.com/organization/outdoor-voices,"E-Commerce, Fitness, Retail","Austin, Texas, United States",Outdoor Voices is an active lifestyle brand that makes technical apparel for recreation.,963
Omni,https://www.crunchbase.com/organization/omni,"Apps, Delivery, Logistics, Mobile","San Francisco, California, United States","All the stuff you need, wherever you need it.","1,059"
Owlet Baby Care,https://www.crunchbase.com/organization/owlet,"Baby, Big Data, Consumer Electronics, Hardware, Medical, Mobile, Software","Lehi, Utah, United States",Owlet Baby Care offers a proactive health monitor that allows parents to view their child's vital signs in real time.,"1,100"
OpenClassrooms,https://www.crunchbase.com/organization/openclassrooms,"EdTech, Education, Training","Paris, Ile-de-France, France",OpenClassrooms is a European online education platform with more than 2 million members and fully online degrees.,"1,175"
Origin Protocol,https://www.crunchbase.com/organization/originprotocol,"Blockchain, Computer, Ethereum, Software","San Francisco, California, United States",Origin is a protocol for creating sharing economy marketplaces using the Ethereum blockchain and IPFS.,"1,209"
OnDeck,https://www.crunchbase.com/organization/on-deck,"Credit, Finance, Financial Services, Small and Medium Businesses","New York, New York, United States",Ondeck is a technology-enabled financial platform that provides loan financing to small- and medium-sized businesses.,"1,210"
OpenSignal,https://www.crunchbase.com/organization/opensignalmaps,"Apps, Mobile, Wireless","London, England, United Kingdom",OpenSignal provides a mobile application that crowd-sources data on the performance and coverage of wireless networks around the world.,"1,232"
Optimizely,https://www.crunchbase.com/organization/optimizely,"A/B Testing, Developer Tools, Internet, Personalization, SaaS, Software","San Francisco, California, United States",Optimizely helps businesses test out different ways to make their websites or apps more effective.,"1,237"
Openbay,https://www.crunchbase.com/organization/openbay,"Automotive, Internet, Marketplace, Personal Finance, SaaS","Cambridge, Massachusetts, United States","Award-winning online marketplace for automotive repair and service, and provider of SaaS-based offerings for the automotive care industry. ","1,340"
Open Listings,https://www.crunchbase.com/organization/open-listings,"E-Commerce, Financial Services, Real Estate","Los Angeles, California, United States","Open Listings makes it easy and affordable to buy a home. Do everything online, get a 50% commission refund.","1,344"
Oportun,https://www.crunchbase.com/organization/progreso-financiero,"Consumer Lending, Debit Cards, Financial Services, FinTech","Redwood City, California, United States",Oportun provides affordable loans that help people with little or no credit history establish credit and build a better future,"1,382"
Okera,https://www.crunchbase.com/organization/okera,"Cloud Data Services, Software","San Francisco, California, United States",Okera enables the management of data access and governance at scale for today’s modern heterogeneous data environments.,"1,398"
Outdoorsy,https://www.crunchbase.com/organization/outdoorsy-co,"Internet, Marketplace, Peer to Peer","San Francisco, California, United States","Outdoorsy is the world's first, true Peer-to-Peer marketplace for RVs.","1,444"
Ooyala,https://www.crunchbase.com/organization/ooyala,"Analytics, Cloud Data Services, Mobile, Video, Video Streaming","Santa Clara, California, United States",Ooyala is a video and analytics technology company that offers cloud-based platform to help build an engaged and profitable audiences.,"1,460"
"OJO Labs, Inc.",https://www.crunchbase.com/organization/ojo-labs-inc,"Artificial Intelligence, Internet, Real Estate, Software Engineering","Austin, Texas, United States",OJO Labs is an AI-driven personal assistant for real estate agents and home buyers.,"1,481"
Open Learning,https://www.crunchbase.com/organization/open-learning,"EdTech, Education, Software","Sydney, New South Wales, Australia",OpenLearning is an online learning platform that enables individuals and institutions to teach and study courses in a collaborative manner.,"1,509"
Omaze,https://www.crunchbase.com/organization/omaze,"Education, News","Los Angeles, California, United States",Omaze offers once-in-a-lifetime experiences and exclusive merchandise to support nonprofits around the world: www.omaze.com,"1,517"
"OpsRamp, Inc.",https://www.crunchbase.com/organization/opsramp-inc,"Cloud Infrastructure, IT Infrastructure, IT Management, Software","San Jose, California, United States",OpsRamp is the cloud platform for hybrid IT operations management.,"1,531"
Ormat Technologies,https://www.crunchbase.com/organization/ormat-technologies,"Energy, Environmental Consulting, Renewable Energy","Reno, Nevada, United States","Ormat Technologies, Inc. and its subsidiaries engage in the geothermal and recovered energy power business in the United States and","1,535"
OpenX,https://www.crunchbase.com/organization/openx,"Advertising, Advertising Platforms, Enterprise Software, Internet","Pasadena, California, United States",OpenX provides digital and advertising technologies that optimize a company's advertising revenue.,"1,610"
OPSkins,https://www.crunchbase.com/organization/opskins,"E-Commerce, Gaming, Internet","Santa Monica, California, United States","OPSkins Marketplace is an online trading platform, where gamers around the world buy and sell digital items using real-life money.","1,690"
One Medical,https://www.crunchbase.com/organization/one-medical-group,"Health Care, Information Technology, Medical, Medical Device","San Francisco, California, United States",One Medical is an innovative primary care practice.,"1,783"
Optoro,https://www.crunchbase.com/organization/optoro,"Information Services, Information Technology, Logistics, Supply Chain Management","Washington, District of Columbia, United States",Revolutionizing the way retailers approach their excess and returned inventory.,"1,801"
OVGuide,https://www.crunchbase.com/organization/ovguide,"Cloud Infrastructure, Digital Media","Los Angeles, California, United States","OVGuide is the comprehensive source for the discovery and consumption of online video, focusing on free full-length Movies & TV shows","1,811"
OneAssist,https://www.crunchbase.com/organization/oneassist-consumer-solutions,"Financial Services, SaaS, Security","Mumbai, Maharashtra, India",OneAssist is a protection & assistance services platform.,"1,819"
Onoff Telecom,https://www.crunchbase.com/organization/onoff-telecom,"Apps, Messaging, Telecommunications","Paris, Ile-de-France, France","Additional mobile numbers on your smartphone, instantly. With the onoff App enjoy free calls, messages and much more.","1,839"
Overcart,https://www.crunchbase.com/organization/overcart,"Internet, Marketplace, Retail","New Delhi, Delhi, India",Overcart is India's first marketplace for over-stock,"1,853"
OpenAI,https://www.crunchbase.com/organization/openai,"Artificial Intelligence, Non Profit, Online Games","San Francisco, California, United States",OpenAI is a non-profit artificial intelligence (AI) research company.,"1,868"
Otonomo,https://www.crunchbase.com/organization/otonomo,"Automotive, Autonomous Vehicles, SaaS, Software, Transportation","Herzliya, Tel Aviv, Israel",Otonomo is the first neutral automotive data services platform that paves the way for the development of new apps and services.,"1,875"
ObEN,https://www.crunchbase.com/organization/oben,"Artificial Intelligence, Augmented Reality, Big Data, Blockchain, Internet of Things, Speech Recognition, Virtual Reality","Pasadena, California, United States",ObEN is an AI company that is building a decentralized AI platform for intelligent avatars. ,"1,887"
Opportunity,https://www.crunchbase.com/organization/opprtunity,"Advertising, Business Intelligence, CRM, Google Glass, Lead Generation, Location Based Services, Professional Networking, Social Media","Florida, New York, United States",Opportunity is a professional discovery network that brings professionals together based on a real opportunity to do business.,"1,930"
OrCam Technologies,https://www.crunchbase.com/organization/orcam-technologies,"Health Care, Medical Device, Wearables","Jerusalem, Yerushalayim, Israel",OrCam harnesses the power of artificial vision in an intuitive portable device that compensates for lost visual abilities.,"1,960"
"Orbital Insight, Inc.",https://www.crunchbase.com/organization/orbital-insight-inc,"Analytics, Big Data, Computer Vision, Geospatial, Machine Learning","Mountain View, California, United States",Orbital Insight builds a macroscope and finding truth and transparency in the ever-expanding supply of satellite images.,"2,074"
Osmo,https://www.crunchbase.com/organization/osmo,"Consumer Electronics, Gaming, Media and Entertainment","Palo Alto, California, United States",Osmo is an educational game developer.,"2,083"
OM1,https://www.crunchbase.com/organization/om1,Health Care,"Cambridge, Massachusetts, United States",OM1 is a leading healthcare technology company focused on providing outcomes measurement,"2,089"
Outcome Health,https://www.crunchbase.com/organization/outcomehealth,"Advertising Platforms, Broadcasting, Content, Digital Media, Health Care, Information Technology, Publishing","Chicago, Illinois, United States",Outcome Health delivers better health outcomes and impacts the human condition positively through technology.,"2,153"
Oryx Vision,https://www.crunchbase.com/organization/oryx-vision,"Automotive, Autonomous Vehicles, Computer Vision, Robotics, Semiconductor","Petah Tiqva, HaMerkaz, Israel",Oryx Vision develops solid state depth vision solutions for autonomous vehicles.,"2,182"
Optimus Ride,https://www.crunchbase.com/organization/optimus-ride,"Autonomous Vehicles, Electric Vehicle, Machine Learning, Robotics","Cambridge, Massachusetts, United States","Optimus Ride is a MIT spinoff company based in Boston, MA that develops self-driving technologies.","2,192"
Overstock.com,https://www.crunchbase.com/organization/overstock-com,"E-Commerce, Furniture, Home Decor, Retail, Retail Technology","Salt Lake City, Utah, United States",Overstock.com is the Online Retailer for brand names at clearance prices.,"2,216"
OverOps,https://www.crunchbase.com/organization/overops,"Analytics, Big Data, Cloud Computing, SaaS","San Francisco, California, United States","OverOps tells companies when, where and why code breaks in production, and the only solution that provides Automated Root Cause analysis.","2,323"
Odebrecht Ambiental,https://www.crunchbase.com/organization/odebrecht-ambiental,Waste Management,"Sao Paulo, Brazil, South America",Odebrecht Ambiental offers waste disposal services in Brazil.,"2,350"
Onapsis Inc.,https://www.crunchbase.com/organization/onapsis,"Cyber Security, Network Security, Security","Boston, Massachusetts, United States",Onapsis is the pioneer in cybersecurity and compliance solutions for cloud and on-premise ERP and business-critical applications.,"2,371"
Orbs,https://www.crunchbase.com/organization/orbs,"Blockchain, Developer Tools, Internet, Software","Tel Aviv, Tel Aviv, Israel",Orbs is a blockchain Infrastructure as a Service for established consumer brands,"2,409"
"OTC Exchange Network, Inc. (OTCXN)",https://www.crunchbase.com/organization/otc-exchange-network-otcxn,"Finance, Financial Services, Information Technology","San Francisco, California, United States","A participant in Silicon Valley’s fintech and Blockchain community,","2,413"
Obligo,https://www.crunchbase.com/organization/obligo,Real Estate,"New York, New York, United States",A financial technology company serving the real estate market.,"2,434"
OSIsoft,https://www.crunchbase.com/organization/osisoft,"Asset Management, Enterprise Software, Software","San Leandro, California, United States",OSIsoft is a manufacturer of application software for real-time data infrastructure solutions.,"2,488"
Opower,https://www.crunchbase.com/organization/opower,"Energy Efficiency, GovTech, Power Grid, SaaS, Software","Arlington, Virginia, United States",Opower is a SaaS-based customer engagement and energy efficiency company providing the tools consumers need to make better energy decisions.,"2,531"
OpenGov,https://www.crunchbase.com/organization/opengov,"Analytics, Data Visualization, Enterprise Software, GovTech, SaaS","Redwood City, California, United States","OpenGov is a complete cloud solution for public sector budgeting, operational performance, and citizen engagement.","2,555"
Octane Lending,https://www.crunchbase.com/organization/octane-lending,"Financial Services, FinTech, Insurance, Point of Sale","New York, New York, United States",Octane Lending offers a point of sales financing and insurance platform for niche consumer markets,"2,634"
OneConnect,https://www.crunchbase.com/organization/oneconnect,"Finance, Financial Services, FinTech","Shanghai, Shanghai, China",OneConnect is the world's leading financial technology services company.,"2,653"
Olono,https://www.crunchbase.com/organization/nexd-io,"Artificial Intelligence, Content Discovery, CRM, Enterprise Software, Machine Learning, SaaS, Sales Automation","Austin, Texas, United States","Olono is Sales Activity Automation for B2B sales. Improve pipeline visibility, sales process adoption and rep ramp time. ","2,683"
Optibus,https://www.crunchbase.com/organization/optibus,"Information Technology, SaaS, Software","Tel Aviv, Tel Aviv, Israel",Public Transportation Optimization Software,"2,701"
OneWeb,https://www.crunchbase.com/organization/oneweb,"Aerospace, Database, Internet, Satellite Communication","Arlington, Virginia, United States","OneWeb deploys a micro-satellite constellation to provide global high-speed, low latency broadband access.","2,707"
Opcity,https://www.crunchbase.com/organization/opcity,"Finance, Financial Services, FinTech","Austin, Texas, United States","Opcity connects real estate agents and mortgage loan officers to pre-screened, live leads.","2,748"
OnePlus,https://www.crunchbase.com/organization/oneplus,"Mobile, Mobile Apps, Mobile Devices","Guangdong, Jilin, China",OnePlus creates beautifully designed devices with premium build quality.,"2,777"
ONO Social,https://www.crunchbase.com/organization/ono-4bc9,"Blockchain, Content, Social Media, Social Network",,ONO Social is a blockchain-based decentralized social network that creates an ecosystem based on the value of attention.,"2,794"
Oasis,https://www.crunchbase.com/organization/oasis-collections,"Hospitality, Travel","Miami, Florida, United States","Oasis is a better way to stay, seamlessly plugging travelers into the world's top destinations.","2,830"
OLX,https://www.crunchbase.com/organization/olx,"E-Commerce, Internet, Shopping","New York, New York, United States",OLX is an online classifieds platform that enables its users to create ads and display them on social networks.,"2,833"
Otello Corporation,https://www.crunchbase.com/organization/opera-software,"Information Technology, Internet, Mobile, Software","Oslo, Oslo, Norway","Otello Corporation ASA develops and sells software for mobile advertising, apps, and games.","2,846"
Orchid Labs,https://www.crunchbase.com/organization/orchid-labs,"Cyber Security, FinTech, Internet, Software","San Francisco, California, United States",Orchid Labs is an open-source project committed to ending surveillance and censorship on the internet.,"2,865"
OpenSea,https://www.crunchbase.com/organization/opensea,"Cryptocurrency, Marketplace","San Francisco, California, United States",OpenSea is the first (and largest) peer-to-peer marketplace for cryptogoods.,"2,871"
Oxford Nanopore Technologies,https://www.crunchbase.com/organization/oxford-nanopore-technologies,"Biotechnology, Genetics, Health Diagnostics, Nanotechnology","Oxford, Oxfordshire, United Kingdom","Oxford Nanopore Technologies develops nanopore-based electronic systems for analyzing single molecules, including DNA, RNA and proteins.","2,924"
Ouster,https://www.crunchbase.com/organization/ouster,"Electronics, Hardware, Robotics","San Francisco, California, United States",Ouster develops hardware and software for robotics and computer vision.,"2,960"
Office Depot,https://www.crunchbase.com/organization/office-depot,"E-Commerce, Retail, Shopping","Boca Raton, Florida, United States",Office Depot is a supplier of office products and services.,"2,966"
Optimove,https://www.crunchbase.com/organization/optimove,"Artificial Intelligence, Business Intelligence, CRM, Machine Learning, Marketing Automation, Predictive Analytics","New York, New York, United States","Optimove’s Science-First Relationship Marketing Hub leverages AI to foster emotionally intelligent relationships, maximizing customer value.","2,988"
Openpath Security Inc,https://www.crunchbase.com/organization/openpath-security-inc,"Cloud Computing, Cloud Security, Commercial Real Estate, Construction, Cyber Security, Internet of Things, Mobile, Mobile Apps, Office Administration, SaaS, Security, Smart Building","Culver City, California, United States",Openpath Security offers a mobile and cloud enabled access control system for businesses and landlords.,"3,038"
Ople,https://www.crunchbase.com/organization/ople,"Artificial Intelligence, Machine Learning, SaaS, Software","San Mateo, California, United States","AI Building AI - World class deep-learning in days, not months","3,091"
Omise,https://www.crunchbase.com/organization/omise-co-ltd,"FinTech, Mobile Payments, Payments","Bangkok, Krung Thep, Thailand",Omise is an online payment gateway offering a wide range of processing solutions for any business need.,"3,122"
Ossic,https://www.crunchbase.com/organization/ossic,"Audio, Consumer Electronics, Gaming, Hardware, Software, Virtual Reality","San Diego, California, United States",Ossic develops hardware and software solutions for a 3D audio headphones.,"3,157"
"Owler, Inc.",https://www.crunchbase.com/organization/owler,"Business Information Systems, Business Intelligence, Crowdsourcing, Internet, Market Research","San Mateo, California, United States",Owler is a community-based competitive insights platform used to outsmart the competition and uncover news & alerts.,"3,186"
Occipital,https://www.crunchbase.com/organization/occipital,"iOS, Mobile, Real Time, Software","Boulder, Colorado, United States",Occipital is a software startup that develops mobile computer vision applications.,"3,266"
Ondot Systems,https://www.crunchbase.com/organization/ondot,"Financial Services, Mobile, Security","San Jose, California, United States",Ondot is remote control for payment cards.,"3,289"
Ollie,https://www.crunchbase.com/organization/ollie,"Animal Feed, Marketplace, Pet","New York, New York, United States","Ollie delivers freshly made dog food from real, human-grade ingredients your dog loves to eat, delivered to your door.","3,293"
OpenFin,https://www.crunchbase.com/organization/openfin,"Finance, FinTech, Web Development","New York, New York, United States",OpenFin OS powers financial desktops with the same plug-n-play capabilities that your iOS and Android devices enjoy.,"3,306"
Overtime,https://www.crunchbase.com/organization/overtime,"Digital Media, Sports","Brooklyn, New York, United States",Overtime is a sports network for the next generation of fans.,"3,326"
Opera Solutions,https://www.crunchbase.com/organization/opera-solutions,"Analytics, Enterprise Software, Predictive Analytics","Jersey City, New Jersey, United States",Opera Solutions provides advanced analytics software solutions that help organizations extract actionable insights from Big Data at scale.,"3,332"
ODG (Osterhout Design Group),https://www.crunchbase.com/organization/odg,"Augmented Reality, Consumer Electronics, Eyewear, Hardware, Mobile Devices, Wearables","San Francisco, California, United States","ODG is the leader in extended reality smartglasses, delivering AR, MR & VR solutions & experiences to customers in enterprise and industry.","3,365"
Off Grid Electric,https://www.crunchbase.com/organization/off-grid-electric,"Electrical Distribution, Energy, Renewable Energy","Arusha, Arusha, Tanzania","Off.Grid:Electric delivers on a complete technical, operational and financial model.","3,430"
Onavo,https://www.crunchbase.com/organization/onavo,"Finance, Mobile, Social Network","Palo Alto, California, United States","Onavo develops mobile applications that assist its users in managing their finance, entertainment, social networking, and privacy.","3,431"
OrderMyGear,https://www.crunchbase.com/organization/ordermygear,"E-Commerce, Sales, Sporting Goods","Dallas, Texas, United States","OrderMyGear is a sporting goods marketplace based in Dallas, Texas.","3,439"
Ogury,https://www.crunchbase.com/organization/ogury,"Advertising, Big Data, Data Mining, Mobile","London, England, United Kingdom",Ogury is the world’s leading mobile data company.,"3,460"
OVH.com,https://www.crunchbase.com/organization/ovh-com,"Email, Internet, Web Hosting","France, Idaho, United States","OVH.com is an independent French company that offers web, dedicated, and cloud hosting solutions.","3,485"
Olo,https://www.crunchbase.com/organization/olo,"E-Commerce, Mobile Apps, Restaurants, SaaS","New York, New York, United States",Olo is SaaS digital ordering engine for restaurant brands.,"3,486"
Orchard Platform,https://www.crunchbase.com/organization/orchard,"Crowdfunding, Finance, Risk Management","New York, New York, United States",CAPITAL. CONNECTED. Building a new foundation for global credit by creating technology solutions for lenders and institutional investors.,"3,542"
Osaro,https://www.crunchbase.com/organization/osaro,"Artificial Intelligence, Robotics, Software","San Francisco, California, United States",Osaro is an artificial intelligence company developing products based on proprietary deep reinforcement learning technology.,"3,593"
Ozlo,https://www.crunchbase.com/organization/ozlo,"Artificial Intelligence, Computer, Information Services, Mobile","Palo Alto, California, United States",Ozlo is an intelligent assistant for iOS and the web.,"3,658"
Owl Cameras Inc.,https://www.crunchbase.com/organization/owl-cameras-inc,"Automotive, Consumer Electronics, Security, Video","Palo Alto, California, United States",Owl makes the first car security camera.,"3,738"
OpenDNS,https://www.crunchbase.com/organization/opendns,"Enterprise, Internet, Security","San Francisco, California, United States","OpenDNS provides enterprise security to more than 65 million daily users, and 10,000+ paying businesses. It was acquired by Cisco for $635m.","3,777"
"ObservePoint, Inc.",https://www.crunchbase.com/organization/observepoint,"Advertising, Analytics, Big Data, Enterprise Software, Information Technology, Mobile","Provo, Utah, United States",ObservePoint is a software company providing enterprise-class Data Quality Assurance applications for Digital Marketing Technologies,"3,797"
One Concern,https://www.crunchbase.com/organization/oneconcern,"Artificial Intelligence, GovTech, Information Technology, Machine Learning, Natural Resources, SaaS","Palo Alto, California, United States","One Concern is anAI company with a vision for planetary-scale resilience where everyone lives in a safe, equitable, and sustainable world.","3,803"
Onshape,https://www.crunchbase.com/organization/onshape-inc-,"CAD, Enterprise Software, Mechanical Engineering, Mobile","Cambridge, Massachusetts, United States",Onshape is the first and only full-cloud 3D CAD system that lets everyone on a design team work together.,"3,911"
Orion Labs,https://www.crunchbase.com/organization/orion-labs,"B2B, Hardware, Internet of Things, Messaging, Mobile, Software, Unified Communications, Wearables","San Francisco, California, United States","Orion Labs is a connected IoT messaging platform for teams, bots, intelligent agents, & voice services.  ","3,922"
Omnistream,https://www.crunchbase.com/organization/omnistream,"Brand Marketing, CRM, Lifestyle, Retail","Singapore, Central Region, Singapore",Turn Your Data Into Profits,"3,953"
Ooma,https://www.crunchbase.com/organization/ooma,"Mobile, Software, Telecommunications, VoIP","Sunnyvale, California, United States","Ooma creates powerful connected experiences in home and small business telecommunications service,  as well as affordable home security.","4,017"
Outfittery,https://www.crunchbase.com/organization/outfittery,"E-Commerce, Fashion, Shopping","Berlin, Berlin, Germany",OUTFITTERY provides an online personal shopping service for men to dress them for success.,"4,021"
Orchard Therapeutics,https://www.crunchbase.com/organization/orchard-therapeutics,"Biotechnology, Genetics, Health Care, Health Diagnostics","London, England, United Kingdom",Orchard Therapeutics is a biotechnology company,"4,146"
onefinestay,https://www.crunchbase.com/organization/onefinestay,"E-Commerce, Hospitality, Travel","London, England, United Kingdom",Pioneers of handmade hospitality,"4,174"
Ohmconnect,https://www.crunchbase.com/organization/ohmconnect,"Computer, Energy, Software","San Francisco, California, United States",Our electricity grid operates under the antiquated assumption that the only thing that can change is turning on and off power plants.,"4,250"
OWNZONES Media Network,https://www.crunchbase.com/organization/ownzones-media,"Digital Entertainment, Digital Media, Media and Entertainment, SaaS, Video Streaming","Beverly Hills, California, United States",OWNZONES Media Network makes it easy and affordable for content owners and creators to enter the OTT market,"4,274"
Operator,https://www.crunchbase.com/organization/operator-2,"E-Commerce Platforms, Fashion, Search Engine","San Francisco, California, United States",Operator is an online shop powered by a community of experts that offers a range of products from fashionable items and RTWs to home decors.,"4,315"
Only Natural Pet Store,https://www.crunchbase.com/organization/only-natural-pet-store,"E-Commerce, Natural Resources, Pet","Boulder, Colorado, United States",Only Natural Pet Store operates a chain of stores that sell natural pet care products and supplies for dogs and cats.,"4,339"
Owlchemy Labs,https://www.crunchbase.com/organization/owlchemy-labs,"Gaming, Software Engineering, Virtual Reality","Austin, Texas, United States",Owlchemy Labs is a creative game studio with a passion for polished and unique games and VR experiences.,"4,400"
Ostendo Technologies,https://www.crunchbase.com/organization/ostendo-technologies,"Consumer Electronics, Hardware, Software","Carlsbad, California, United States","Ostendo Technologies develops solid state lighting based display technologies and products for commercial, consumer, and government markets.","4,409"
OwnBackup,https://www.crunchbase.com/organization/ownbackup,"Cloud Computing, Enterprise Software, SaaS","Fort Lee, New Jersey, United States",OwnBackup is a leading cloud-to-cloud backup and restore vendor.,"4,481"
ONN Bikes,https://www.crunchbase.com/organization/onn-bikes,"Cycling, Leasing, Rental, Transportation","Mumbai, Maharashtra, India",ONN Bikes is a self-drive bike rental platform.,"4,557"
Opsani,https://www.crunchbase.com/organization/opsani,"Application Performance Management, Artificial Intelligence, Cloud Management, Developer Tools, Enterprise Software, Machine Learning, SaaS, Software","California, United States, North America",Creating the era of Autonomous Ops,"4,573"
Origin,https://www.crunchbase.com/organization/origin-3,"Financial Services, FinTech, Marketplace","London, England, United Kingdom",Origin is the primary marketplace for fixed income borrowers and dealers.,"4,580"
One World Identity ('OWI'),https://www.crunchbase.com/organization/one-world-identity,"Cyber Security, FinTech, Identity Management, Internet of Things, Management Consulting, News, Professional Services, Risk Management, Social Media","San Francisco, California, United States",OWI is an independent identity research and strategy company focused on digital commerce and infrastructure,"4,589"
Omniture,https://www.crunchbase.com/organization/omniture,"Advertising, Analytics, E-Commerce, Marketing, Software","Orem, Utah, United States",Omniture is an online marketing and web analytics business unit enabling clients to manage and enhance business initiatives.,"4,646"
Origami Logic,https://www.crunchbase.com/organization/origami-logic,"Analytics, Big Data, Enterprise Software","Mountain View, California, United States",Origami Logic is a helps of world’s largest brands master the art and science of marketing performance.,"4,666"
Obsidian Security,https://www.crunchbase.com/organization/obsidian-security,"Computer, Cyber Security, Network Security","Newport Beach, California, United States","A Newport Beach, Calif.-based AI powered cybersecurity company focused on hybrid-cloud environments.","4,697"
OTA Insight,https://www.crunchbase.com/organization/ota-insight,Hospitality,"London, England, United Kingdom",Empowering smarter revenue and distribution decisions,"4,740"
ObserveIT,https://www.crunchbase.com/organization/observeit,"Cloud Security, Compliance, Cyber Security","Boston, Massachusetts, United States","ObserveIT helps organizations identify and eliminate insider threats. Trusted by more than 1,600 customers","4,765"
